cipcode,cip6,cip2d,cip3d,cip4d,Awards,stem,ciptitle,onettitle,onetcode,know_score,unprof_score,nonstem_score,stem_score,math_score,comp_score,engin_score,science_score,bio_score,chem_score,physics_score,med_score,econ_score,manage_score,english_score,law_score,stem_raw,know_raw,comp_raw,science_raw,math_raw,engin_raw,_merge,Avg_Stem2,Avg_Stem3,Avg_Stem4,Avg_Stem2_raw,Avg_Stem3_raw,Avg_Stem4_raw,Avg_know2,Avg_know3,Avg_know4,Avg_know2x_raw,Avg_know2_raw,Avg_know3x_raw,Avg_know3_raw,Avg_know4x_raw,Avg_know4_raw,Avg_engin2,Avg_engin3,Avg_engin4,Avg_science2,Avg_science3,Avg_science4,Avg_comp2,Avg_comp3,Avg_comp4,Avg_math2,Avg_math3,Avg_math4,Avg_bio2,Avg_bio3,Avg_bio4,Avg_physics2,Avg_physics3,Avg_physics4,Avg_chem2,Avg_chem3,Avg_chem4,Best_STEM_score,Best_engin_score,Best_comp_score,Best_math_score,Best_science_score,Best_bio_score,Best_chem_score,Best_physics_score,Best_stem_raw,Best_know_score,Best_know_raw,Med_Avg_Stem2,Mean_Avg_Stem2,Z_Best_comp_score,Z_Best_engin_score,Z_Best_math_score,Z_Best_science_score,Z_Best_physics_score,Z_Best_chem_score,Z_Best_bio_score,stem_cip_onet,stem_high_any,stem_high_any2,stem_cip_mix,z_Avg_Stem2,z_Avg_bio2,z_Avg_physics2,z_Avg_chem2,z_Avg_engin2,z_Avg_comp2,z_Avg_math2,z_Avg_science2,z_Avg_Stem3,z_Avg_bio3,z_Avg_physics3,z_Avg_chem3,z_Avg_engin3,z_Avg_comp3,z_Avg_math3,z_Avg_science3
"16.0504-Dutch/Flemish Language and Literature",160504,"16","160","1605",2,0,"Dutch/Flemish Language and Literature","Foreign Language and Literature Teachers, Postsecondary","25-1124.00",11.1722,13.50366,15.6716,-4.499406,-1.022452,.5541824,-1.561953,-2.469182,-.2717091,-1.197304,-1.00017,-.2002547,-.6430998,-.5534819,2.015234,.3529618,1.5675,2.399091,3.825,.855,2.355,.66,"matched (3)",-4.077184,-4.120977,-4.252531,1.63787,1.630571,1.608646,12.0113,11.52147,11.55303,2.424518,2.424518,2.409675,2.409675,2.410631,2.410631,-1.436731,-1.433039,-1.515703,-2.320084,-2.396049,-2.360224,.599812,.5861539,.5748074,-.9201805,-.8780426,-.9514105,-.2415486,-.2616996,-.2494174,-.9303796,-.9617317,-.9622531,-1.148155,-1.172618,-1.148554,-4.499406,-1.561953,.5541824,-1.022452,-2.469182,-.2717091,-1.197304,-1.00017,1.5675,11.1722,2.399091,1.783034,2.081026,-.0159601,-1.072866,-1.409987,-.973811,-.8776494,-1.069357,-.6637889,0,0,0,0,-1.246676,-.7526921,-.9689275,-1.23745,-1.102748,.0304007,-1.615465,-1.100752,-1.239085,-.7583203,-.976151,-1.232159,-1.081157,.0078159,-1.535156,-1.107257
"16.0505-Norwegian Language and Literature",160505,"16","160","1605",15,0,"Norwegian Language and Literature","Foreign Language and Literature Teachers, Postsecondary","25-1124.00",11.1722,13.50366,15.6716,-4.499406,-1.022452,.5541824,-1.561953,-2.469182,-.2717091,-1.197304,-1.00017,-.2002547,-.6430998,-.5534819,2.015234,.3529618,1.5675,2.399091,3.825,.855,2.355,.66,"matched (3)",-4.077184,-4.120977,-4.252531,1.63787,1.630571,1.608646,12.0113,11.52147,11.55303,2.424518,2.424518,2.409675,2.409675,2.410631,2.410631,-1.436731,-1.433039,-1.515703,-2.320084,-2.396049,-2.360224,.599812,.5861539,.5748074,-.9201805,-.8780426,-.9514105,-.2415486,-.2616996,-.2494174,-.9303796,-.9617317,-.9622531,-1.148155,-1.172618,-1.148554,-4.499406,-1.561953,.5541824,-1.022452,-2.469182,-.2717091,-1.197304,-1.00017,1.5675,11.1722,2.399091,1.783034,2.081026,-.0159601,-1.072866,-1.409987,-.973811,-.8776494,-1.069357,-.6637889,0,0,0,0,-1.246676,-.7526921,-.9689275,-1.23745,-1.102748,.0304007,-1.615465,-1.100752,-1.239085,-.7583203,-.976151,-1.232159,-1.081157,.0078159,-1.535156,-1.107257
"16.0506-Swedish Language and Literature",160506,"16","160","1605",4,0,"Swedish Language and Literature","Foreign Language and Literature Teachers, Postsecondary","25-1124.00",11.1722,13.50366,15.6716,-4.499406,-1.022452,.5541824,-1.561953,-2.469182,-.2717091,-1.197304,-1.00017,-.2002547,-.6430998,-.5534819,2.015234,.3529618,1.5675,2.399091,3.825,.855,2.355,.66,"matched (3)",-4.077184,-4.120977,-4.252531,1.63787,1.630571,1.608646,12.0113,11.52147,11.55303,2.424518,2.424518,2.409675,2.409675,2.410631,2.410631,-1.436731,-1.433039,-1.515703,-2.320084,-2.396049,-2.360224,.599812,.5861539,.5748074,-.9201805,-.8780426,-.9514105,-.2415486,-.2616996,-.2494174,-.9303796,-.9617317,-.9622531,-1.148155,-1.172618,-1.148554,-4.499406,-1.561953,.5541824,-1.022452,-2.469182,-.2717091,-1.197304,-1.00017,1.5675,11.1722,2.399091,1.783034,2.081026,-.0159601,-1.072866,-1.409987,-.973811,-.8776494,-1.069357,-.6637889,0,0,0,0,-1.246676,-.7526921,-.9689275,-1.23745,-1.102748,.0304007,-1.615465,-1.100752,-1.239085,-.7583203,-.976151,-1.232159,-1.081157,.0078159,-1.535156,-1.107257
"16.0599-Germanic Languages, Literatures, and Linguistics, Other",160599,"16","160","1605",1,0,"Germanic Languages, Literatures, and Linguistics, Other","Foreign Language and Literature Teachers, Postsecondary","25-1124.00",11.1722,13.50366,15.6716,-4.499406,-1.022452,.5541824,-1.561953,-2.469182,-.2717091,-1.197304,-1.00017,-.2002547,-.6430998,-.5534819,2.015234,.3529618,1.5675,2.399091,3.825,.855,2.355,.66,"matched (3)",-4.077184,-4.120977,-4.252531,1.63787,1.630571,1.608646,12.0113,11.52147,11.55303,2.424518,2.424518,2.409675,2.409675,2.410631,2.410631,-1.436731,-1.433039,-1.515703,-2.320084,-2.396049,-2.360224,.599812,.5861539,.5748074,-.9201805,-.8780426,-.9514105,-.2415486,-.2616996,-.2494174,-.9303796,-.9617317,-.9622531,-1.148155,-1.172618,-1.148554,-4.499406,-1.561953,.5541824,-1.022452,-2.469182,-.2717091,-1.197304,-1.00017,1.5675,11.1722,2.399091,1.783034,2.081026,-.0159601,-1.072866,-1.409987,-.973811,-.8776494,-1.069357,-.6637889,0,0,0,0,-1.246676,-.7526921,-.9689275,-1.23745,-1.102748,.0304007,-1.615465,-1.100752,-1.239085,-.7583203,-.976151,-1.232159,-1.081157,.0078159,-1.535156,-1.107257
"16.0601-Modern Greek Language and Literature",160601,"16","160","1606",7,0,"Modern Greek Language and Literature","Foreign Language and Literature Teachers, Postsecondary","25-1124.00",11.1722,13.50366,15.6716,-4.499406,-1.022452,.5541824,-1.561953,-2.469182,-.2717091,-1.197304,-1.00017,-.2002547,-.6430998,-.5534819,2.015234,.3529618,1.5675,2.399091,3.825,.855,2.355,.66,"matched (3)",-4.077184,-4.120977,-4.499406,1.63787,1.630571,1.5675,12.0113,11.52147,11.1722,2.424518,2.424518,2.409675,2.409675,2.399091,2.399091,-1.436731,-1.433039,-1.561953,-2.320084,-2.396049,-2.469182,.599812,.5861539,.5541824,-.9201805,-.8780426,-1.022452,-.2415486,-.2616996,-.2717091,-.9303796,-.9617317,-1.00017,-1.148155,-1.172618,-1.197304,-4.499406,-1.561953,.5541824,-1.022452,-2.469182,-.2717091,-1.197304,-1.00017,1.5675,11.1722,2.399091,1.783034,2.081026,-.0159601,-1.072866,-1.409987,-.973811,-.8776494,-1.069357,-.6637889,0,0,0,0,-1.246676,-.7526921,-.9689275,-1.23745,-1.102748,.0304007,-1.615465,-1.100752,-1.239085,-.7583203,-.976151,-1.232159,-1.081157,.0078159,-1.535156,-1.107257
"16.0700-South Asian Languages, Literatures, and Linguistics, General",160700,"16","160","1607",9,0,"South Asian Languages, Literatures, and Linguistics, General","Foreign Language and Literature Teachers, Postsecondary","25-1124.00",11.1722,13.50366,15.6716,-4.499406,-1.022452,.5541824,-1.561953,-2.469182,-.2717091,-1.197304,-1.00017,-.2002547,-.6430998,-.5534819,2.015234,.3529618,1.5675,2.399091,3.825,.855,2.355,.66,"matched (3)",-4.077184,-4.120977,-4.499406,1.63787,1.630571,1.5675,12.0113,11.52147,11.1722,2.424518,2.424518,2.409675,2.409675,2.399091,2.399091,-1.436731,-1.433039,-1.561953,-2.320084,-2.396049,-2.469182,.599812,.5861539,.5541824,-.9201805,-.8780426,-1.022452,-.2415486,-.2616996,-.2717091,-.9303796,-.9617317,-1.00017,-1.148155,-1.172618,-1.197304,-4.499406,-1.561953,.5541824,-1.022452,-2.469182,-.2717091,-1.197304,-1.00017,1.5675,11.1722,2.399091,1.783034,2.081026,-.0159601,-1.072866,-1.409987,-.973811,-.8776494,-1.069357,-.6637889,0,0,0,0,-1.246676,-.7526921,-.9689275,-1.23745,-1.102748,.0304007,-1.615465,-1.100752,-1.239085,-.7583203,-.976151,-1.232159,-1.081157,.0078159,-1.535156,-1.107257
"16.0702-Sanskrit and Classical Indian Languages, Literatures, and Linguistics",160702,"16","160","1607",0,0,"Sanskrit and Classical Indian Languages, Literatures, and Linguistics","Foreign Language and Literature Teachers, Postsecondary","25-1124.00",11.1722,13.50366,15.6716,-4.499406,-1.022452,.5541824,-1.561953,-2.469182,-.2717091,-1.197304,-1.00017,-.2002547,-.6430998,-.5534819,2.015234,.3529618,1.5675,2.399091,3.825,.855,2.355,.66,"matched (3)",-4.077184,-4.120977,-4.499406,1.63787,1.630571,1.5675,12.0113,11.52147,11.1722,2.424518,2.424518,2.409675,2.409675,2.399091,2.399091,-1.436731,-1.433039,-1.561953,-2.320084,-2.396049,-2.469182,.599812,.5861539,.5541824,-.9201805,-.8780426,-1.022452,-.2415486,-.2616996,-.2717091,-.9303796,-.9617317,-1.00017,-1.148155,-1.172618,-1.197304,-4.499406,-1.561953,.5541824,-1.022452,-2.469182,-.2717091,-1.197304,-1.00017,1.5675,11.1722,2.399091,1.783034,2.081026,-.0159601,-1.072866,-1.409987,-.973811,-.8776494,-1.069357,-.6637889,0,0,0,0,-1.246676,-.7526921,-.9689275,-1.23745,-1.102748,.0304007,-1.615465,-1.100752,-1.239085,-.7583203,-.976151,-1.232159,-1.081157,.0078159,-1.535156,-1.107257
"16.0902-Italian Language and Literature",160902,"16","160","1609",599,0,"Italian Language and Literature","Foreign Language and Literature Teachers, Postsecondary","25-1124.00",11.1722,13.50366,15.6716,-4.499406,-1.022452,.5541824,-1.561953,-2.469182,-.2717091,-1.197304,-1.00017,-.2002547,-.6430998,-.5534819,2.015234,.3529618,1.5675,2.399091,3.825,.855,2.355,.66,"matched (3)",-4.077184,-4.120977,-3.765834,1.63787,1.630571,1.689762,12.0113,11.52147,12.30382,2.424518,2.424518,2.409675,2.409675,2.433382,2.433382,-1.436731,-1.433039,-1.424525,-2.320084,-2.396049,-2.145421,.599812,.5861539,.6154681,-.9201805,-.8780426,-.8113569,-.2415486,-.2616996,-.205471,-.9303796,-.9617317,-.8875031,-1.148155,-1.172618,-1.052446,-4.499406,-1.561953,.5541824,-1.022452,-2.469182,-.2717091,-1.197304,-1.00017,1.5675,11.1722,2.399091,1.783034,2.081026,-.0159601,-1.072866,-1.409987,-.973811,-.8776494,-1.069357,-.6637889,0,0,0,0,-1.246676,-.7526921,-.9689275,-1.23745,-1.102748,.0304007,-1.615465,-1.100752,-1.239085,-.7583203,-.976151,-1.232159,-1.081157,.0078159,-1.535156,-1.107257
"16.0904-Portuguese Language and Literature",160904,"16","160","1609",101,0,"Portuguese Language and Literature","Foreign Language and Literature Teachers, Postsecondary","25-1124.00",11.1722,13.50366,15.6716,-4.499406,-1.022452,.5541824,-1.561953,-2.469182,-.2717091,-1.197304,-1.00017,-.2002547,-.6430998,-.5534819,2.015234,.3529618,1.5675,2.399091,3.825,.855,2.355,.66,"matched (3)",-4.077184,-4.120977,-3.765834,1.63787,1.630571,1.689762,12.0113,11.52147,12.30382,2.424518,2.424518,2.409675,2.409675,2.433382,2.433382,-1.436731,-1.433039,-1.424525,-2.320084,-2.396049,-2.145421,.599812,.5861539,.6154681,-.9201805,-.8780426,-.8113569,-.2415486,-.2616996,-.205471,-.9303796,-.9617317,-.8875031,-1.148155,-1.172618,-1.052446,-4.499406,-1.561953,.5541824,-1.022452,-2.469182,-.2717091,-1.197304,-1.00017,1.5675,11.1722,2.399091,1.783034,2.081026,-.0159601,-1.072866,-1.409987,-.973811,-.8776494,-1.069357,-.6637889,0,0,0,0,-1.246676,-.7526921,-.9689275,-1.23745,-1.102748,.0304007,-1.615465,-1.100752,-1.239085,-.7583203,-.976151,-1.232159,-1.081157,.0078159,-1.535156,-1.107257
"16.0908-Hispanic and Latin American Languages, Literatures, and Linguistics, General",160908,"16","160","1609",164,0,"Hispanic and Latin American Languages, Literatures, and Linguistics, General","Foreign Language and Literature Teachers, Postsecondary","25-1124.00",11.1722,13.50366,15.6716,-4.499406,-1.022452,.5541824,-1.561953,-2.469182,-.2717091,-1.197304,-1.00017,-.2002547,-.6430998,-.5534819,2.015234,.3529618,1.5675,2.399091,3.825,.855,2.355,.66,"matched (3)",-4.077184,-4.120977,-3.765834,1.63787,1.630571,1.689762,12.0113,11.52147,12.30382,2.424518,2.424518,2.409675,2.409675,2.433382,2.433382,-1.436731,-1.433039,-1.424525,-2.320084,-2.396049,-2.145421,.599812,.5861539,.6154681,-.9201805,-.8780426,-.8113569,-.2415486,-.2616996,-.205471,-.9303796,-.9617317,-.8875031,-1.148155,-1.172618,-1.052446,-4.499406,-1.561953,.5541824,-1.022452,-2.469182,-.2717091,-1.197304,-1.00017,1.5675,11.1722,2.399091,1.783034,2.081026,-.0159601,-1.072866,-1.409987,-.973811,-.8776494,-1.069357,-.6637889,0,0,0,0,-1.246676,-.7526921,-.9689275,-1.23745,-1.102748,.0304007,-1.615465,-1.100752,-1.239085,-.7583203,-.976151,-1.232159,-1.081157,.0078159,-1.535156,-1.107257
"16.0999-Romance Languages, Literatures, and Linguistics, Other",160999,"16","160","1609",355,0,"Romance Languages, Literatures, and Linguistics, Other","Foreign Language and Literature Teachers, Postsecondary","25-1124.00",11.1722,13.50366,15.6716,-4.499406,-1.022452,.5541824,-1.561953,-2.469182,-.2717091,-1.197304,-1.00017,-.2002547,-.6430998,-.5534819,2.015234,.3529618,1.5675,2.399091,3.825,.855,2.355,.66,"matched (3)",-4.077184,-4.120977,-3.765834,1.63787,1.630571,1.689762,12.0113,11.52147,12.30382,2.424518,2.424518,2.409675,2.409675,2.433382,2.433382,-1.436731,-1.433039,-1.424525,-2.320084,-2.396049,-2.145421,.599812,.5861539,.6154681,-.9201805,-.8780426,-.8113569,-.2415486,-.2616996,-.205471,-.9303796,-.9617317,-.8875031,-1.148155,-1.172618,-1.052446,-4.499406,-1.561953,.5541824,-1.022452,-2.469182,-.2717091,-1.197304,-1.00017,1.5675,11.1722,2.399091,1.783034,2.081026,-.0159601,-1.072866,-1.409987,-.973811,-.8776494,-1.069357,-.6637889,0,0,0,0,-1.246676,-.7526921,-.9689275,-1.23745,-1.102748,.0304007,-1.615465,-1.100752,-1.239085,-.7583203,-.976151,-1.232159,-1.081157,.0078159,-1.535156,-1.107257
"16.1001-American Indian/Native American Languages, Literatures, and Linguistics",161001,"16","161","1610",19,0,"American Indian/Native American Languages, Literatures, and Linguistics","Foreign Language and Literature Teachers, Postsecondary","25-1124.00",11.1722,13.50366,15.6716,-4.499406,-1.022452,.5541824,-1.561953,-2.469182,-.2717091,-1.197304,-1.00017,-.2002547,-.6430998,-.5534819,2.015234,.3529618,1.5675,2.399091,3.825,.855,2.355,.66,"matched (3)",-4.077184,-3.968573,-4.499406,1.63787,1.655972,1.5675,12.0113,13.01035,11.1722,2.424518,2.424518,2.454792,2.454792,2.399091,2.399091,-1.436731,-1.436953,-1.561953,-2.320084,-2.16409,-2.469182,.599812,.6289046,.5541824,-.9201805,-.9964336,-1.022452,-.2415486,-.2006906,-.2717091,-.9303796,-.8655401,-1.00017,-1.148155,-1.097859,-1.197304,-4.499406,-1.561953,.5541824,-1.022452,-2.469182,-.2717091,-1.197304,-1.00017,1.5675,11.1722,2.399091,1.783034,2.081026,-.0159601,-1.072866,-1.409987,-.973811,-.8776494,-1.069357,-.6637889,0,0,0,0,-1.246676,-.7526921,-.9689275,-1.23745,-1.102748,.0304007,-1.615465,-1.100752,-1.208691,-.7155442,-.8881747,-1.169174,-1.084221,.0732542,-1.68343,-1.036137
"16.1100-Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics, Genera",161100,"16","161","1611",70,0,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics, General","Foreign Language and Literature Teachers, Postsecondary","25-1124.00",11.1722,13.50366,15.6716,-4.499406,-1.022452,.5541824,-1.561953,-2.469182,-.2717091,-1.197304,-1.00017,-.2002547,-.6430998,-.5534819,2.015234,.3529618,1.5675,2.399091,3.825,.855,2.355,.66,"matched (3)",-4.077184,-3.968573,-4.499406,1.63787,1.655972,1.5675,12.0113,13.01035,11.1722,2.424518,2.424518,2.454792,2.454792,2.399091,2.399091,-1.436731,-1.436953,-1.561953,-2.320084,-2.16409,-2.469182,.599812,.6289046,.5541824,-.9201805,-.9964336,-1.022452,-.2415486,-.2006906,-.2717091,-.9303796,-.8655401,-1.00017,-1.148155,-1.097859,-1.197304,-4.499406,-1.561953,.5541824,-1.022452,-2.469182,-.2717091,-1.197304,-1.00017,1.5675,11.1722,2.399091,1.783034,2.081026,-.0159601,-1.072866,-1.409987,-.973811,-.8776494,-1.069357,-.6637889,0,0,0,0,-1.246676,-.7526921,-.9689275,-1.23745,-1.102748,.0304007,-1.615465,-1.100752,-1.208691,-.7155442,-.8881747,-1.169174,-1.084221,.0732542,-1.68343,-1.036137
"16.1101-Arabic Language and Literature",161101,"16","161","1611",271,0,"Arabic Language and Literature","Foreign Language and Literature Teachers, Postsecondary","25-1124.00",11.1722,13.50366,15.6716,-4.499406,-1.022452,.5541824,-1.561953,-2.469182,-.2717091,-1.197304,-1.00017,-.2002547,-.6430998,-.5534819,2.015234,.3529618,1.5675,2.399091,3.825,.855,2.355,.66,"matched (3)",-4.077184,-3.968573,-4.499406,1.63787,1.655972,1.5675,12.0113,13.01035,11.1722,2.424518,2.424518,2.454792,2.454792,2.399091,2.399091,-1.436731,-1.436953,-1.561953,-2.320084,-2.16409,-2.469182,.599812,.6289046,.5541824,-.9201805,-.9964336,-1.022452,-.2415486,-.2006906,-.2717091,-.9303796,-.8655401,-1.00017,-1.148155,-1.097859,-1.197304,-4.499406,-1.561953,.5541824,-1.022452,-2.469182,-.2717091,-1.197304,-1.00017,1.5675,11.1722,2.399091,1.783034,2.081026,-.0159601,-1.072866,-1.409987,-.973811,-.8776494,-1.069357,-.6637889,0,0,0,0,-1.246676,-.7526921,-.9689275,-1.23745,-1.102748,.0304007,-1.615465,-1.100752,-1.208691,-.7155442,-.8881747,-1.169174,-1.084221,.0732542,-1.68343,-1.036137
"16.1102-Hebrew Language and Literature",161102,"16","161","1611",402,0,"Hebrew Language and Literature","Foreign Language and Literature Teachers, Postsecondary","25-1124.00",11.1722,13.50366,15.6716,-4.499406,-1.022452,.5541824,-1.561953,-2.469182,-.2717091,-1.197304,-1.00017,-.2002547,-.6430998,-.5534819,2.015234,.3529618,1.5675,2.399091,3.825,.855,2.355,.66,"matched (3)",-4.077184,-3.968573,-4.499406,1.63787,1.655972,1.5675,12.0113,13.01035,11.1722,2.424518,2.424518,2.454792,2.454792,2.399091,2.399091,-1.436731,-1.436953,-1.561953,-2.320084,-2.16409,-2.469182,.599812,.6289046,.5541824,-.9201805,-.9964336,-1.022452,-.2415486,-.2006906,-.2717091,-.9303796,-.8655401,-1.00017,-1.148155,-1.097859,-1.197304,-4.499406,-1.561953,.5541824,-1.022452,-2.469182,-.2717091,-1.197304,-1.00017,1.5675,11.1722,2.399091,1.783034,2.081026,-.0159601,-1.072866,-1.409987,-.973811,-.8776494,-1.069357,-.6637889,0,0,0,0,-1.246676,-.7526921,-.9689275,-1.23745,-1.102748,.0304007,-1.615465,-1.100752,-1.208691,-.7155442,-.8881747,-1.169174,-1.084221,.0732542,-1.68343,-1.036137
"16.1103-Ancient Near Eastern and Biblical Languages, Literatures, and Linguistics",161103,"16","161","1611",77,0,"Ancient Near Eastern and Biblical Languages, Literatures, and Linguistics","Foreign Language and Literature Teachers, Postsecondary","25-1124.00",11.1722,13.50366,15.6716,-4.499406,-1.022452,.5541824,-1.561953,-2.469182,-.2717091,-1.197304,-1.00017,-.2002547,-.6430998,-.5534819,2.015234,.3529618,1.5675,2.399091,3.825,.855,2.355,.66,"matched (3)",-4.077184,-3.968573,-4.499406,1.63787,1.655972,1.5675,12.0113,13.01035,11.1722,2.424518,2.424518,2.454792,2.454792,2.399091,2.399091,-1.436731,-1.436953,-1.561953,-2.320084,-2.16409,-2.469182,.599812,.6289046,.5541824,-.9201805,-.9964336,-1.022452,-.2415486,-.2006906,-.2717091,-.9303796,-.8655401,-1.00017,-1.148155,-1.097859,-1.197304,-4.499406,-1.561953,.5541824,-1.022452,-2.469182,-.2717091,-1.197304,-1.00017,1.5675,11.1722,2.399091,1.783034,2.081026,-.0159601,-1.072866,-1.409987,-.973811,-.8776494,-1.069357,-.6637889,0,0,0,0,-1.246676,-.7526921,-.9689275,-1.23745,-1.102748,.0304007,-1.615465,-1.100752,-1.208691,-.7155442,-.8881747,-1.169174,-1.084221,.0732542,-1.68343,-1.036137
"16.1199-Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics, Other",161199,"16","161","1611",193,0,"Middle/Near Eastern and Semitic Languages, Literatures, and Linguistics, Other","Foreign Language and Literature Teachers, Postsecondary","25-1124.00",11.1722,13.50366,15.6716,-4.499406,-1.022452,.5541824,-1.561953,-2.469182,-.2717091,-1.197304,-1.00017,-.2002547,-.6430998,-.5534819,2.015234,.3529618,1.5675,2.399091,3.825,.855,2.355,.66,"matched (3)",-4.077184,-3.968573,-4.499406,1.63787,1.655972,1.5675,12.0113,13.01035,11.1722,2.424518,2.424518,2.454792,2.454792,2.399091,2.399091,-1.436731,-1.436953,-1.561953,-2.320084,-2.16409,-2.469182,.599812,.6289046,.5541824,-.9201805,-.9964336,-1.022452,-.2415486,-.2006906,-.2717091,-.9303796,-.8655401,-1.00017,-1.148155,-1.097859,-1.197304,-4.499406,-1.561953,.5541824,-1.022452,-2.469182,-.2717091,-1.197304,-1.00017,1.5675,11.1722,2.399091,1.783034,2.081026,-.0159601,-1.072866,-1.409987,-.973811,-.8776494,-1.069357,-.6637889,0,0,0,0,-1.246676,-.7526921,-.9689275,-1.23745,-1.102748,.0304007,-1.615465,-1.100752,-1.208691,-.7155442,-.8881747,-1.169174,-1.084221,.0732542,-1.68343,-1.036137
"16.1200-Classics and Classical Languages, Literatures, and Linguistics, General",161200,"16","161","1612",1837,0,"Classics and Classical Languages, Literatures, and Linguistics, General","Foreign Language and Literature Teachers, Postsecondary","25-1124.00",11.1722,13.50366,15.6716,-4.499406,-1.022452,.5541824,-1.561953,-2.469182,-.2717091,-1.197304,-1.00017,-.2002547,-.6430998,-.5534819,2.015234,.3529618,1.5675,2.399091,3.825,.855,2.355,.66,"matched (3)",-4.077184,-3.968573,-3.841072,1.63787,1.655972,1.677222,12.0113,13.01035,12.18775,2.424518,2.424518,2.454792,2.454792,2.429865,2.429865,-1.436731,-1.436953,-1.43862,-2.320084,-2.16409,-2.178627,.599812,.6289046,.6091824,-.9201805,-.9964336,-.8330077,-.2415486,-.2006906,-.2122646,-.9303796,-.8655401,-.8990586,-1.148155,-1.097859,-1.067304,-4.499406,-1.561953,.5541824,-1.022452,-2.469182,-.2717091,-1.197304,-1.00017,1.5675,11.1722,2.399091,1.783034,2.081026,-.0159601,-1.072866,-1.409987,-.973811,-.8776494,-1.069357,-.6637889,0,0,0,0,-1.246676,-.7526921,-.9689275,-1.23745,-1.102748,.0304007,-1.615465,-1.100752,-1.208691,-.7155442,-.8881747,-1.169174,-1.084221,.0732542,-1.68343,-1.036137
"16.1299-Classics and Classical Languages, Literatures, and Linguistics, Other",161299,"16","161","1612",46,0,"Classics and Classical Languages, Literatures, and Linguistics, Other","Foreign Language and Literature Teachers, Postsecondary","25-1124.00",11.1722,13.50366,15.6716,-4.499406,-1.022452,.5541824,-1.561953,-2.469182,-.2717091,-1.197304,-1.00017,-.2002547,-.6430998,-.5534819,2.015234,.3529618,1.5675,2.399091,3.825,.855,2.355,.66,"matched (3)",-4.077184,-3.968573,-3.841072,1.63787,1.655972,1.677222,12.0113,13.01035,12.18775,2.424518,2.424518,2.454792,2.454792,2.429865,2.429865,-1.436731,-1.436953,-1.43862,-2.320084,-2.16409,-2.178627,.599812,.6289046,.6091824,-.9201805,-.9964336,-.8330077,-.2415486,-.2006906,-.2122646,-.9303796,-.8655401,-.8990586,-1.148155,-1.097859,-1.067304,-4.499406,-1.561953,.5541824,-1.022452,-2.469182,-.2717091,-1.197304,-1.00017,1.5675,11.1722,2.399091,1.783034,2.081026,-.0159601,-1.072866,-1.409987,-.973811,-.8776494,-1.069357,-.6637889,0,0,0,0,-1.246676,-.7526921,-.9689275,-1.23745,-1.102748,.0304007,-1.615465,-1.100752,-1.208691,-.7155442,-.8881747,-1.169174,-1.084221,.0732542,-1.68343,-1.036137
