"","STABBR","AWLEVEL","CIPCODE","totalawards","statetotals","comp_high_any","stem_high_any"
"63660","WI",5,50.0502,1,38877,0,0
"63661","WI",5,50.0506,5,38877,NA,0
"63662","WI",5,50.0507,1,38877,0,0
"63663","WI",5,50.0509,5,38877,0,0
"63664","WI",5,50.0599,0,38877,NA,0
"63665","WI",5,50.0601,46,38877,0,0
"63666","WI",5,50.0605,19,38877,0,0
"63667","WI",5,50.0701,372,38877,0,0
"63668","WI",5,50.0702,85,38877,0,0
"63669","WI",5,50.0703,94,38877,0,0
"63670","WI",5,50.0705,5,38877,0,0
"63671","WI",5,50.0708,6,38877,0,0
"63672","WI",5,50.0709,2,38877,0,0
"63673","WI",5,50.071,6,38877,0,0
"63674","WI",5,50.0799,142,38877,0,0
"63675","WI",5,50.0901,280,38877,0,0
"63676","WI",5,50.0903,85,38877,0,0
"63677","WI",5,50.0904,4,38877,0,1
"63678","WI",5,50.0912,4,38877,0,0
"63679","WI",5,50.0913,0,38877,0,0
"63680","WI",5,50.0999,3,38877,0,0
"63681","WI",5,50.1001,9,38877,0,0
"63682","WI",5,50.1002,5,38877,0,0
"63683","WI",5,50.1003,1,38877,0,0
"63684","WI",5,50.1004,0,38877,0,0
"63685","WI",5,50.9999,6,38877,0,0
"63686","WI",5,51,11,38877,NA,0
"63687","WI",5,51.0201,107,38877,0,0
"63688","WI",5,51.0204,101,38877,0,0
"63689","WI",5,51.0701,49,38877,0,0
"63690","WI",5,51.0702,46,38877,0,0
"63691","WI",5,51.0706,11,38877,0,0
"63692","WI",5,51.0707,0,38877,0,0
"63693","WI",5,51.0718,0,38877,0,0
"63694","WI",5,51.0808,0,38877,0,0
"63695","WI",5,51.0905,21,38877,0,1
"63696","WI",5,51.0907,25,38877,NA,0
"63697","WI",5,51.0911,32,38877,0,1
"63698","WI",5,51.0912,33,38877,0,1
"63699","WI",5,51.0913,84,38877,0,1
"63700","WI",5,51.1002,0,38877,0,1
"63701","WI",5,51.1005,151,38877,NA,1
"63702","WI",5,51.1102,2,38877,NA,0
"63703","WI",5,51.1104,5,38877,NA,0
"63704","WI",5,51.2207,0,38877,0,0
"63705","WI",5,51.2208,54,38877,0,0
"63706","WI",5,51.2211,12,38877,0,0
"63707","WI",5,51.2301,15,38877,0,1
"63708","WI",5,51.2305,10,38877,0,1
"63709","WI",5,51.2306,53,38877,0,0
"63710","WI",5,51.2309,49,38877,0,0
"63711","WI",5,51.231,79,38877,0,0
"63712","WI",5,51.2501,0,38877,0,1
"63713","WI",5,51.3101,49,38877,0,0
"63714","WI",5,51.3102,18,38877,0,1
"63715","WI",5,51.3801,1606,38877,0,1
"63716","WI",5,51.3818,3,38877,0,0
"63717","WI",5,51.3899,74,38877,0,1
"63718","WI",5,51.9999,83,38877,NA,0
"63719","WI",5,52.0101,326,38877,0,0
"63720","WI",5,52.0201,2709,38877,0,0
"63721","WI",5,52.0204,26,38877,0,0
"63722","WI",5,52.0205,270,38877,0,1
"63723","WI",5,52.0206,8,38877,0,0
"63724","WI",5,52.0207,37,38877,0,0
"63725","WI",5,52.0208,12,38877,0,0
"63726","WI",5,52.0209,15,38877,0,0
"63727","WI",5,52.0213,16,38877,0,0
"63728","WI",5,52.0299,283,38877,NA,0
"63729","WI",5,52.0301,1203,38877,0,0
"63730","WI",5,52.0304,0,38877,0,1
"63731","WI",5,52.0305,1,38877,0,1
"63732","WI",5,52.0401,1,38877,0,0
"63733","WI",5,52.0501,1,38877,NA,0
"63734","WI",5,52.0601,38,38877,0,1
"63735","WI",5,52.0701,28,38877,0,0
"63736","WI",5,52.0703,4,38877,0,0
"63737","WI",5,52.0801,1139,38877,0,1
"63738","WI",5,52.0804,35,38877,0,0
"63739","WI",5,52.0809,1,38877,NA,0
"63740","WI",5,52.0901,122,38877,0,0
"63741","WI",5,52.1001,182,38877,0,0
"63742","WI",5,52.1003,3,38877,0,0
"63743","WI",5,52.1005,145,38877,NA,0
"63744","WI",5,52.1101,143,38877,0,0
"63745","WI",5,52.1201,220,38877,NA,1
"63746","WI",5,52.1299,2,38877,NA,1
"63747","WI",5,52.1304,55,38877,0,1
"63748","WI",5,52.1401,1225,38877,0,0
"63749","WI",5,52.1402,30,38877,0,0
"63750","WI",5,52.1501,111,38877,0,0
"63751","WI",5,52.1701,83,38877,0,0
"63752","WI",5,52.1801,76,38877,0,0
"63753","WI",5,52.1803,51,38877,0,0
"63754","WI",5,52.1902,6,38877,0,0
"63755","WI",5,52.2001,122,38877,0,1
"63756","WI",5,52.9999,38,38877,NA,0
"63757","WI",5,54.0101,957,38877,0,0
"63758","WI",5,54.0104,13,38877,0,0
"63759","WI",5,54.0199,2,38877,0,0
"63760","WI",5,99,38877,38877,NA,NA
"63761","WI",6,9.0101,1,327,0,0
"63762","WI",6,9.0902,0,327,0,0
"63763","WI",6,9.9999,6,327,0,0
"63764","WI",6,13.0101,79,327,0,0
"63765","WI",6,13.0301,0,327,1,1
"63766","WI",6,13.1015,6,327,NA,0
"63767","WI",6,13.1099,0,327,0,0
"63768","WI",6,13.1202,11,327,0,0
"63769","WI",6,13.1203,10,327,0,0
"63770","WI",6,13.1205,24,327,0,0
"63771","WI",6,13.1206,0,327,0,0
"63772","WI",6,13.1207,21,327,0,1
"63773","WI",6,13.121,22,327,0,0
"63774","WI",6,13.1302,1,327,0,0
"63775","WI",6,13.1303,2,327,0,0
"63776","WI",6,13.1305,3,327,0,0
"63777","WI",6,13.1311,2,327,0,0
"63778","WI",6,13.1312,0,327,0,0
"63779","WI",6,13.1315,51,327,0,0
"63780","WI",6,13.1316,1,327,0,1
"63781","WI",6,13.1318,0,327,0,0
"63782","WI",6,13.1322,1,327,0,0
"63783","WI",6,13.1325,0,327,0,0
"63784","WI",6,13.1328,0,327,0,0
"63785","WI",6,13.133,1,327,0,0
"63786","WI",6,13.9999,10,327,NA,0
"63787","WI",6,14.0804,0,327,1,1
"63788","WI",6,14.0805,0,327,1,1
"63789","WI",6,14.0899,0,327,1,1
"63790","WI",6,14.1099,0,327,1,1
"63791","WI",6,14.3301,0,327,0,1
"63792","WI",6,14.9999,5,327,1,1
"63793","WI",6,16.0905,0,327,0,0
"63794","WI",6,22.0302,25,327,NA,0
"63795","WI",6,23.1303,0,327,0,0
"63796","WI",6,23.9999,0,327,0,0
"63797","WI",6,26.0101,0,327,0,1
"63798","WI",6,30.2801,10,327,0,0
"63799","WI",6,31.0504,0,327,0,0
"63800","WI",6,38.0201,0,327,0,0
"63801","WI",6,39.0401,0,327,0,0
"63802","WI",6,39.0501,0,327,NA,0
"63803","WI",6,39.0601,0,327,0,0
"63804","WI",6,39.9999,0,327,NA,0
"63805","WI",6,40.0501,0,327,NA,1
"63806","WI",6,43.0103,1,327,0,0
"63807","WI",6,50.0402,0,327,0,0
"63808","WI",6,50.0407,1,327,0,0
"63809","WI",6,50.0409,0,327,0,0
"63810","WI",6,50.0702,0,327,0,0
"63811","WI",6,51.0299,8,327,0,0
"63812","WI",6,51.2201,2,327,0,0
"63813","WI",6,51.2305,0,327,0,1
"63814","WI",6,51.3101,7,327,0,0
"63815","WI",6,51.3301,5,327,0,1
"63816","WI",6,51.9999,6,327,NA,0
"63817","WI",6,52.0201,1,327,0,0
"63818","WI",6,52.0213,3,327,0,0
"63819","WI",6,52.0301,1,327,0,0
"63820","WI",6,52.0501,0,327,NA,0
"63821","WI",6,52.0701,0,327,0,0
"63822","WI",6,52.1902,0,327,0,0
"63823","WI",6,99,327,327,NA,NA
"63824","WI",7,1.0103,3,9493,0,1
"63825","WI",7,1.0308,8,9493,0,1
"63826","WI",7,1.0802,13,9493,0,0
"63827","WI",7,1.0901,3,9493,0,1
"63828","WI",7,1.0905,5,9493,0,1
"63829","WI",7,1.1001,6,9493,0,1
"63830","WI",7,1.1102,1,9493,0,1
"63831","WI",7,1.1201,4,9493,0,1
"63832","WI",7,3.0101,32,9493,NA,1
"63833","WI",7,3.0104,10,9493,0,1
"63834","WI",7,3.0205,10,9493,0,1
"63835","WI",7,3.0206,13,9493,0,1
"63836","WI",7,3.0501,2,9493,0,1
"63837","WI",7,3.0601,4,9493,0,1
"63838","WI",7,4.0201,30,9493,1,1
"63839","WI",7,4.0301,43,9493,0,1
"63840","WI",7,4.0601,4,9493,1,1
"63841","WI",7,5.0105,1,9493,0,0
"63842","WI",7,5.0111,1,9493,0,0
"63843","WI",7,5.0112,5,9493,0,0
"63844","WI",7,5.0113,4,9493,0,0
"63845","WI",7,5.0134,13,9493,0,0
"63846","WI",7,5.0201,6,9493,0,0
"63847","WI",7,5.0207,3,9493,0,0
"63848","WI",7,9.01,34,9493,0,0
"63849","WI",7,9.0101,29,9493,0,0
"63850","WI",7,9.0102,9,9493,NA,0
"63851","WI",7,9.0401,9,9493,0,0
"63852","WI",7,11.0101,77,9493,1,1
"63853","WI",7,11.0103,8,9493,1,1
"63854","WI",7,11.0199,7,9493,1,1
"63855","WI",7,11.0901,0,9493,1,1
"63856","WI",7,11.9999,6,9493,NA,1
"63857","WI",7,13.0101,345,9493,0,0
"63858","WI",7,13.0301,114,9493,1,1
"63859","WI",7,13.0401,368,9493,0,0
"63860","WI",7,13.0404,72,9493,NA,0
"63861","WI",7,13.0408,0,9493,0,0
"63862","WI",7,13.041,4,9493,0,0
"63863","WI",7,13.0411,17,9493,NA,0
"63864","WI",7,13.0499,1,9493,1,1
"63865","WI",7,13.0901,15,9493,NA,0
"63866","WI",7,13.1001,131,9493,NA,0
"63867","WI",7,13.1099,3,9493,0,0
"63868","WI",7,13.1101,369,9493,0,0
"63869","WI",7,13.1102,27,9493,0,0
"63870","WI",7,13.1199,4,9493,0,0
"63871","WI",7,13.1201,14,9493,0,0
"63872","WI",7,13.1202,231,9493,0,0
"63873","WI",7,13.1205,171,9493,0,0
"63874","WI",7,13.1206,8,9493,0,0
"63875","WI",7,13.121,9,9493,0,0
"63876","WI",7,13.1299,672,9493,NA,0
"63877","WI",7,13.1301,5,9493,0,0
"63878","WI",7,13.1302,5,9493,0,0
"63879","WI",7,13.1303,11,9493,0,0
"63880","WI",7,13.1304,10,9493,0,0
"63881","WI",7,13.1305,2,9493,0,0
"63882","WI",7,13.1307,3,9493,0,0
"63883","WI",7,13.1308,7,9493,0,0
"63884","WI",7,13.1309,3,9493,0,0
"63885","WI",7,13.1311,7,9493,0,0
"63886","WI",7,13.1312,11,9493,0,0
"63887","WI",7,13.1315,127,9493,0,0
"63888","WI",7,13.1316,0,9493,0,1
"63889","WI",7,13.132,39,9493,0,0
"63890","WI",7,13.1321,53,9493,0,0
"63891","WI",7,13.1399,26,9493,NA,0
"63892","WI",7,13.1401,21,9493,0,0
"63893","WI",7,13.9999,58,9493,NA,0
"63894","WI",7,14.0101,121,9493,1,1
"63895","WI",7,14.0301,4,9493,1,1
"63896","WI",7,14.0501,42,9493,1,1
"63897","WI",7,14.0701,2,9493,1,1
"63898","WI",7,14.0801,46,9493,1,1
"63899","WI",7,14.0803,19,9493,1,1
"63900","WI",7,14.0903,45,9493,1,1
"63901","WI",7,14.1001,60,9493,1,1
"63902","WI",7,14.1099,15,9493,1,1
"63903","WI",7,14.1101,1,9493,1,1
"63904","WI",7,14.1401,2,9493,0,1
"63905","WI",7,14.1801,24,9493,1,1
"63906","WI",7,14.1901,66,9493,1,1
"63907","WI",7,14.2301,13,9493,1,1
"63908","WI",7,14.2701,4,9493,1,1
"63909","WI",7,14.3501,48,9493,0,1
"63910","WI",7,14.3601,6,9493,0,1
"63911","WI",7,14.3901,4,9493,0,1
"63912","WI",7,14.9999,4,9493,1,1
"63913","WI",7,15.0701,12,9493,0,1
"63914","WI",7,15.1501,18,9493,0,1
"63915","WI",7,16.0101,25,9493,0,0
"63916","WI",7,16.0102,4,9493,0,0
"63917","WI",7,16.0104,4,9493,0,0
"63918","WI",7,16.0201,8,9493,0,0
"63919","WI",7,16.0301,7,9493,0,0
"63920","WI",7,16.0302,6,9493,NA,0
"63921","WI",7,16.04,4,9493,0,0
"63922","WI",7,16.0901,16,9493,0,0
"63923","WI",7,16.0902,2,9493,0,0
"63924","WI",7,16.0904,1,9493,0,0
"63925","WI",7,16.0905,10,9493,0,0
"63926","WI",7,16.1102,2,9493,0,0
"63927","WI",7,16.12,1,9493,0,0
"63928","WI",7,16.9999,0,9493,0,0
"63929","WI",7,19.0101,10,9493,0,0
"63930","WI",7,19.0504,9,9493,0,1
"63931","WI",7,19.0701,1,9493,0,0
"63932","WI",7,19.0707,7,9493,0,1
"63933","WI",7,22,39,9493,0,0
"63934","WI",7,22.0201,6,9493,0,0
"63935","WI",7,22.0202,2,9493,0,0
"63936","WI",7,23.0101,62,9493,0,0
"63937","WI",7,23.1302,7,9493,0,0
"63938","WI",7,23.9999,19,9493,0,0
"63939","WI",7,24.0101,10,9493,NA,0
"63940","WI",7,25.0101,295,9493,0,0
"63941","WI",7,26.0101,32,9493,0,1
"63942","WI",7,26.0202,4,9493,0,1
"63943","WI",7,26.0203,0,9493,0,1
"63944","WI",7,26.0204,5,9493,NA,1
"63945","WI",7,26.0301,5,9493,0,1
"63946","WI",7,26.0305,3,9493,0,1
"63947","WI",7,26.0401,1,9493,0,1
"63948","WI",7,26.0502,17,9493,0,1
"63949","WI",7,26.0503,3,9493,0,1
"63950","WI",7,26.0508,1,9493,0,1
"63951","WI",7,26.0701,6,9493,0,1
"63952","WI",7,26.0702,4,9493,0,1
"63953","WI",7,26.0805,7,9493,0,1
"63954","WI",7,26.0806,8,9493,0,1
"63955","WI",7,26.0901,0,9493,0,1
"63956","WI",7,26.0907,1,9493,0,1
"63957","WI",7,26.1001,3,9493,0,1
"63958","WI",7,26.1006,1,9493,0,1
"63959","WI",7,26.1101,1,9493,0,1
"63960","WI",7,26.1103,6,9493,1,1
"63961","WI",7,26.1201,24,9493,0,1
"63962","WI",7,26.1309,5,9493,0,1
"63963","WI",7,27.0101,51,9493,0,1
"63964","WI",7,27.0501,17,9493,0,1
"63965","WI",7,30.0801,14,9493,0,0
"63966","WI",7,30.1101,3,9493,0,1
"63967","WI",7,30.1901,5,9493,0,1
"63968","WI",7,30.2801,2,9493,0,0
"63969","WI",7,30.9999,2,9493,NA,0
"63970","WI",7,31.0301,9,9493,NA,0
"63971","WI",7,31.0505,82,9493,0,1
"63972","WI",7,38.0101,26,9493,0,0
"63973","WI",7,38.0201,16,9493,0,0
"63974","WI",7,38.0203,1,9493,0,0
"63975","WI",7,39.0201,14,9493,0,0
"63976","WI",7,39.0301,8,9493,0,0
"63977","WI",7,39.0601,17,9493,0,0
"63978","WI",7,39.0602,37,9493,0,0
"63979","WI",7,39.0699,15,9493,0,0
"63980","WI",7,39.0701,7,9493,0,0
"63981","WI",7,39.0799,4,9493,NA,0
"63982","WI",7,39.9999,1,9493,NA,0
"63983","WI",7,40.0201,4,9493,1,1
"63984","WI",7,40.0401,12,9493,0,1
"63985","WI",7,40.0501,32,9493,NA,1
"63986","WI",7,40.0601,19,9493,0,1
"63987","WI",7,40.0603,1,9493,0,1
"63988","WI",7,40.0607,1,9493,0,1
"63989","WI",7,40.0801,15,9493,1,1
"63990","WI",7,42.0101,44,9493,0,0
"63991","WI",7,42.2801,39,9493,0,0
"63992","WI",7,42.2803,31,9493,0,0
"63993","WI",7,42.2805,104,9493,0,0
"63994","WI",7,42.2806,75,9493,0,0
"63995","WI",7,43.0104,28,9493,0,0
"63996","WI",7,44.0401,22,9493,0,0
"63997","WI",7,44.0501,32,9493,NA,0
"63998","WI",7,44.0701,224,9493,0,0
"63999","WI",7,44.9999,12,9493,NA,0
"64000","WI",7,45.0201,22,9493,0,0
"64001","WI",7,45.0601,52,9493,0,1
"64002","WI",7,45.0602,18,9493,0,1
"64003","WI",7,45.0701,6,9493,0,0
"64004","WI",7,45.0702,3,9493,0,0
"64005","WI",7,45.0901,28,9493,0,0
"64006","WI",7,45.1001,29,9493,0,0
"64007","WI",7,45.1101,21,9493,0,0
"64008","WI",7,45.1201,9,9493,NA,0
"64009","WI",7,45.1401,1,9493,0,0
"64010","WI",7,45.9999,21,9493,0,0
"64011","WI",7,50.0101,29,9493,0,0
"64012","WI",7,50.0501,8,9493,NA,0
"64013","WI",7,50.0701,41,9493,0,0
"64014","WI",7,50.0703,10,9493,0,0
"64015","WI",7,50.0799,25,9493,0,0
"64016","WI",7,50.0901,24,9493,0,0
"64017","WI",7,50.0902,1,9493,0,0
"64018","WI",7,50.0903,32,9493,0,0
"64019","WI",7,50.1002,11,9493,0,0
"64020","WI",7,51.0201,59,9493,0,0
"64021","WI",7,51.0203,25,9493,0,0
"64022","WI",7,51.0204,43,9493,0,0
"64023","WI",7,51.0501,12,9493,NA,1
"64024","WI",7,51.0701,0,9493,0,0
"64025","WI",7,51.0706,6,9493,0,0
"64026","WI",7,51.0906,4,9493,0,1
"64027","WI",7,51.0912,65,9493,0,1
"64028","WI",7,51.1001,3,9493,0,1
"64029","WI",7,51.1005,1,9493,NA,1
"64030","WI",7,51.1099,3,9493,0,1
"64031","WI",7,51.1505,27,9493,0,0
"64032","WI",7,51.1508,20,9493,0,0
"64033","WI",7,51.2002,1,9493,0,1
"64034","WI",7,51.2003,1,9493,NA,1
"64035","WI",7,51.2099,3,9493,0,1
"64036","WI",7,51.2201,55,9493,0,0
"64037","WI",7,51.2205,21,9493,0,1
"64038","WI",7,51.2208,29,9493,0,0
"64039","WI",7,51.2211,8,9493,0,0
"64040","WI",7,51.2301,18,9493,0,1
"64041","WI",7,51.2306,142,9493,0,0
"64042","WI",7,51.2308,0,9493,0,1
"64043","WI",7,51.231,43,9493,0,0
"64044","WI",7,51.2314,15,9493,0,0
"64045","WI",7,51.2501,10,9493,0,1
"64046","WI",7,51.2706,1,9493,1,1
"64047","WI",7,51.3101,3,9493,0,0
"64048","WI",7,51.3302,18,9493,0,1
"64049","WI",7,51.3801,290,9493,0,1
"64050","WI",7,51.3802,3,9493,0,0
"64051","WI",7,51.3803,25,9493,0,1
"64052","WI",7,51.3805,0,9493,0,1
"64053","WI",7,51.3813,2,9493,0,1
"64054","WI",7,51.3817,16,9493,0,1
"64055","WI",7,51.3899,9,9493,0,1
"64056","WI",7,51.9999,9,9493,NA,0
"64057","WI",7,52.0101,378,9493,0,0
"64058","WI",7,52.0201,1260,9493,0,0
"64059","WI",7,52.0205,5,9493,0,1
"64060","WI",7,52.0206,10,9493,0,0
"64061","WI",7,52.0211,46,9493,0,0
"64062","WI",7,52.0213,18,9493,0,0
"64063","WI",7,52.0299,180,9493,NA,0
"64064","WI",7,52.0301,203,9493,0,0
"64065","WI",7,52.0304,2,9493,0,1
"64066","WI",7,52.0501,0,9493,NA,0
"64067","WI",7,52.0801,63,9493,0,1
"64068","WI",7,52.1001,22,9493,0,0
"64069","WI",7,52.1003,39,9493,0,0
"64070","WI",7,52.1005,25,9493,NA,0
"64071","WI",7,52.1101,14,9493,0,0
"64072","WI",7,52.1201,37,9493,NA,1
"64073","WI",7,52.1304,9,9493,0,1
"64074","WI",7,52.1401,42,9493,0,0
"64075","WI",7,52.1501,16,9493,0,0
"64076","WI",7,52.1701,1,9493,0,0
"64077","WI",7,52.1801,13,9493,0,0
"64078","WI",7,52.9999,15,9493,NA,0
"64079","WI",7,54.0101,68,9493,0,0
"64080","WI",7,54.0104,4,9493,0,0
"64081","WI",7,99,9493,9493,NA,NA
"64082","WI",8,13.0101,0,54,0,0
"64083","WI",8,13.0301,0,54,1,1
"64084","WI",8,13.0401,22,54,0,0
"64085","WI",8,13.0402,0,54,1,1
"64086","WI",8,13.0404,6,54,NA,0
"64087","WI",8,13.0411,0,54,NA,0
"64088","WI",8,13.0499,0,54,1,1
"64089","WI",8,13.1101,1,54,0,0
"64090","WI",8,13.9999,0,54,NA,0
"64091","WI",8,39.0601,4,54,0,0
"64092","WI",8,42.2803,2,54,0,0
"64093","WI",8,51.0401,10,54,0,1
"64094","WI",8,51.0502,8,54,0,1
"64095","WI",8,51.0599,0,54,NA,1
"64096","WI",8,51.3801,1,54,0,1
"64097","WI",8,51.3802,0,54,0,0
"64098","WI",8,51.3803,0,54,0,1
"64099","WI",8,51.3805,0,54,0,1
"64100","WI",8,51.3807,0,54,0,1
"64101","WI",8,51.3809,0,54,0,1
"64102","WI",8,51.3814,0,54,0,1
"64103","WI",8,51.3821,0,54,0,1
"64104","WI",8,99,54,54,NA,NA
"64105","WV",1,1.0101,1,1139,0,1
"64106","WV",1,1.0507,8,1139,NA,0
"64107","WV",1,3.0104,0,1139,0,1
"64108","WV",1,5.0108,1,1139,0,0
"64109","WV",1,10.0301,0,1139,1,1
"64110","WV",1,11.0101,10,1139,1,1
"64111","WV",1,11.0401,0,1139,1,1
"64112","WV",1,11.0501,0,1139,1,1
"64113","WV",1,11.0602,2,1139,0,0
"64114","WV",1,11.0901,2,1139,1,1
"64115","WV",1,11.1003,6,1139,1,1
"64116","WV",1,11.1004,2,1139,1,1
"64117","WV",1,11.9999,5,1139,NA,1
"64118","WV",1,12.0401,2,1139,0,0
"64119","WV",1,12.0402,3,1139,0,0
"64120","WV",1,12.0409,24,1139,0,0
"64121","WV",1,12.041,53,1139,0,0
"64122","WV",1,12.0413,1,1139,0,0
"64123","WV",1,12.0505,0,1139,0,0
"64124","WV",1,12.9999,0,1139,NA,0
"64125","WV",1,13.0501,1,1139,1,1
"64126","WV",1,13.1099,18,1139,0,0
"64127","WV",1,15.0501,12,1139,0,1
"64128","WV",1,15.0508,3,1139,0,1
"64129","WV",1,15.0704,4,1139,NA,NA
"64130","WV",1,15.1001,13,1139,0,1
"64131","WV",1,15.1202,0,1139,1,1
"64132","WV",1,15.1301,3,1139,0,1
"64133","WV",1,15.1302,8,1139,0,1
"64134","WV",1,16.1603,9,1139,0,0
"64135","WV",1,19,0,1139,NA,0
"64136","WV",1,19.0709,2,1139,0,0
"64137","WV",1,22.0302,7,1139,NA,0
"64138","WV",1,29.9999,1,1139,NA,0
"64139","WV",1,30.0601,1,1139,NA,0
"64140","WV",1,30.2001,14,1139,0,0
"64141","WV",1,30.2301,0,1139,0,0
"64142","WV",1,43.0106,4,1139,0,0
"64143","WV",1,43.0112,5,1139,NA,0
"64144","WV",1,43.0113,1,1139,0,0
"64145","WV",1,43.0203,4,1139,0,1
"64146","WV",1,43.0301,11,1139,0,0
"64147","WV",1,43.0304,4,1139,0,0
"64148","WV",1,45.0701,4,1139,0,0
"64149","WV",1,46.0101,0,1139,0,0
"64150","WV",1,46.0301,24,1139,0,1
"64151","WV",1,46.0415,0,1139,0,1
"64152","WV",1,46.0503,4,1139,0,0
"64153","WV",1,47.0104,5,1139,1,1
"64154","WV",1,47.0201,0,1139,0,1
"64155","WV",1,47.0303,2,1139,0,1
"64156","WV",1,47.0603,4,1139,0,0
"64157","WV",1,47.0604,0,1139,NA,0
"64158","WV",1,48.0501,10,1139,NA,1
"64159","WV",1,48.0508,34,1139,0,0
"64160","WV",1,49.0101,0,1139,0,0
"64161","WV",1,49.0205,70,1139,0,0
"64162","WV",1,51,0,1139,NA,0
"64163","WV",1,51.0601,2,1139,0,0
"64164","WV",1,51.0701,1,1139,0,0
"64165","WV",1,51.0705,0,1139,0,0
"64166","WV",1,51.0708,12,1139,0,0
"64167","WV",1,51.0712,29,1139,0,0
"64168","WV",1,51.0713,3,1139,0,0
"64169","WV",1,51.0714,59,1139,0,0
"64170","WV",1,51.0716,25,1139,0,0
"64171","WV",1,51.0801,256,1139,0,0
"64172","WV",1,51.0802,0,1139,0,1
"64173","WV",1,51.0805,61,1139,0,0
"64174","WV",1,51.081,0,1139,0,0
"64175","WV",1,51.0899,0,1139,NA,0
"64176","WV",1,51.0902,0,1139,0,0
"64177","WV",1,51.0909,6,1139,0,0
"64178","WV",1,51.1009,44,1139,0,0
"64179","WV",1,51.2602,0,1139,0,0
"64180","WV",1,51.3501,80,1139,0,0
"64181","WV",1,51.3902,124,1139,0,0
"64182","WV",1,52.0101,9,1139,0,0
"64183","WV",1,52.0203,2,1139,0,0
"64184","WV",1,52.0305,0,1139,0,1
"64185","WV",1,52.0401,0,1139,0,0
"64186","WV",1,52.0408,0,1139,NA,0
"64187","WV",1,52.1001,8,1139,0,0
"64188","WV",1,52.1501,10,1139,0,0
"64189","WV",1,54.0101,5,1139,0,0
"64190","WV",1,54.0108,1,1139,0,0
"64191","WV",1,99,1139,1139,NA,NA
"64192","WV",17,1,1,158,0,1
"64193","WV",17,3.0204,5,158,0,1
"64194","WV",17,3.0502,6,158,0,1
"64195","WV",17,9.9999,2,158,0,0
"64196","WV",17,11.0701,3,158,1,1
"64197","WV",17,13.0101,10,158,0,0
"64198","WV",17,14.0101,26,158,1,1
"64199","WV",17,23.0101,0,158,0,0
"64200","WV",17,26.0101,2,158,0,1
"64201","WV",17,26.021,5,158,0,1
"64202","WV",17,26.0499,2,158,0,1
"64203","WV",17,26.0599,3,158,0,1
"64204","WV",17,26.0801,3,158,NA,1
"64205","WV",17,26.0903,0,158,0,1
"64206","WV",17,26.0905,2,158,0,1
"64207","WV",17,26.0908,1,158,0,1
"64208","WV",17,26.1501,2,158,0,1
"64209","WV",17,26.9999,7,158,0,1
"64210","WV",17,27.0101,3,158,0,1
"64211","WV",17,31.0599,3,158,NA,0
"64212","WV",17,40.0501,10,158,NA,1
"64213","WV",17,40.0601,3,158,0,1
"64214","WV",17,40.0801,6,158,1,1
"64215","WV",17,42.0101,15,158,0,0
"64216","WV",17,42.2803,2,158,0,0
"64217","WV",17,45.0701,2,158,0,0
"64218","WV",17,45.1001,6,158,0,0
"64219","WV",17,50.0901,6,158,0,0
"64220","WV",17,51.2003,6,158,NA,1
"64221","WV",17,51.2201,0,158,0,0
"64222","WV",17,51.3808,4,158,NA,1
"64223","WV",17,52.0601,7,158,0,1
"64224","WV",17,54.0101,5,158,0,0
"64225","WV",17,99,158,158,NA,NA
"64226","WV",18,13.0101,41,785,0,0
"64227","WV",18,13.0501,1,785,1,1
"64228","WV",18,13.1314,0,785,0,0
"64229","WV",18,22.0101,130,785,0,0
"64230","WV",18,42.2801,4,785,0,0
"64231","WV",18,42.2805,15,785,0,0
"64232","WV",18,51.0202,9,785,0,1
"64233","WV",18,51.0401,53,785,0,1
"64234","WV",18,51.1201,158,785,NA,0
"64235","WV",18,51.1901,161,785,0,1
"64236","WV",18,51.2001,144,785,0,1
"64237","WV",18,51.2308,63,785,0,1
"64238","WV",18,51.3818,6,785,0,0
"64239","WV",18,99,785,785,NA,NA
"64240","WV",19,52.9999,0,0,NA,0
"64241","WV",19,99,0,0,NA,NA
"64242","WV",2,1.0507,28,1691,NA,0
"64243","WV",2,1.0605,0,1691,0,0
"64244","WV",2,3.0501,0,1691,0,1
"64245","WV",2,9.0903,0,1691,NA,0
"64246","WV",2,10.0301,2,1691,1,1
"64247","WV",2,10.0303,0,1691,1,1
"64248","WV",2,10.0305,0,1691,0,0
"64249","WV",2,10.0307,0,1691,0,0
"64250","WV",2,11.0101,2,1691,1,1
"64251","WV",2,11.0103,5,1691,1,1
"64252","WV",2,11.0201,2,1691,1,1
"64253","WV",2,11.0301,15,1691,1,1
"64254","WV",2,11.0401,21,1691,1,1
"64255","WV",2,11.0601,1,1691,NA,0
"64256","WV",2,11.0602,0,1691,0,0
"64257","WV",2,11.0801,2,1691,1,1
"64258","WV",2,11.0901,8,1691,1,1
"64259","WV",2,11.1002,10,1691,1,1
"64260","WV",2,11.9999,0,1691,NA,1
"64261","WV",2,12.0401,25,1691,0,0
"64262","WV",2,12.05,0,1691,0,0
"64263","WV",2,12.0503,15,1691,0,0
"64264","WV",2,12.0504,0,1691,0,0
"64265","WV",2,12.0505,1,1691,0,0
"64266","WV",2,13.121,0,1691,0,0
"64267","WV",2,13.1501,14,1691,0,0
"64268","WV",2,15.0303,1,1691,1,1
"64269","WV",2,15.0399,4,1691,1,1
