"","STABBR","AWLEVEL","CIPCODE","totalawards","statetotals","Code","Occupation","STEM.Disciplines","STEM","compSci"
"31983","MN",7,51.3817,2,21845,NA,NA,NA,NA,NA
"31984","MN",7,51.3821,0,21845,NA,NA,NA,NA,NA
"31985","MN",7,51.9999,10,21845,NA,NA,NA,NA,NA
"31986","MN",7,52.0101,46,21845,NA,NA,NA,NA,NA
"31987","MN",7,52.0201,2891,21845,NA,NA,NA,NA,NA
"31988","MN",7,52.0202,11,21845,NA,NA,NA,NA,NA
"31989","MN",7,52.0206,141,21845,NA,NA,NA,NA,NA
"31990","MN",7,52.0211,35,21845,NA,NA,NA,NA,NA
"31991","MN",7,52.0213,96,21845,NA,NA,NA,NA,NA
"31992","MN",7,52.0299,185,21845,NA,NA,NA,NA,NA
"31993","MN",7,52.0301,64,21845,NA,NA,NA,NA,NA
"31994","MN",7,52.0304,7,21845,NA,NA,NA,NA,NA
"31995","MN",7,52.0399,39,21845,NA,NA,NA,NA,NA
"31996","MN",7,52.0501,22,21845,NA,NA,NA,NA,NA
"31997","MN",7,52.0601,7,21845,NA,NA,NA,NA,NA
"31998","MN",7,52.0801,51,21845,NA,NA,NA,NA,NA
"31999","MN",7,52.1001,169,21845,NA,NA,NA,NA,NA
"32000","MN",7,52.1002,101,21845,NA,NA,NA,NA,NA
"32001","MN",7,52.1003,52,21845,NA,NA,NA,NA,NA
"32002","MN",7,52.1099,27,21845,NA,NA,NA,NA,NA
"32003","MN",7,52.1101,33,21845,NA,NA,NA,NA,NA
"32004","MN",7,52.1201,68,21845,NA,NA,NA,NA,NA
"32005","MN",7,52.1206,26,21845,NA,NA,NA,NA,NA
"32006","MN",7,52.1401,64,21845,NA,NA,NA,NA,NA
"32007","MN",7,52.1501,5,21845,NA,NA,NA,NA,NA
"32008","MN",7,52.1601,49,21845,NA,NA,NA,NA,NA
"32009","MN",7,52.9999,31,21845,NA,NA,NA,NA,NA
"32010","MN",7,54.0101,16,21845,NA,NA,NA,NA,NA
"32011","MN",7,54.0104,2,21845,NA,NA,NA,NA,NA
"32012","MN",7,99,21845,21845,NA,NA,NA,NA,NA
"32013","MN",8,13.0101,259,765,NA,NA,NA,NA,NA
"32014","MN",8,13.0301,26,765,NA,NA,NA,NA,NA
"32015","MN",8,13.0401,152,765,NA,NA,NA,NA,NA
"32016","MN",8,13.0402,16,765,NA,NA,NA,NA,NA
"32017","MN",8,13.0406,14,765,NA,NA,NA,NA,NA
"32018","MN",8,13.0411,24,765,NA,NA,NA,NA,NA
"32019","MN",8,13.0499,90,765,NA,NA,NA,NA,NA
"32020","MN",8,13.0604,1,765,NA,NA,NA,NA,NA
"32021","MN",8,13.1299,114,765,NA,NA,NA,NA,NA
"32022","MN",8,39.0602,1,765,NA,NA,NA,NA,NA
"32023","MN",8,39.0699,0,765,NA,NA,NA,NA,NA
"32024","MN",8,39.0701,5,765,NA,NA,NA,NA,NA
"32025","MN",8,42.0101,16,765,NA,NA,NA,NA,NA
"32026","MN",8,42.2801,0,765,NA,NA,NA,NA,NA
"32027","MN",8,42.2804,0,765,NA,NA,NA,NA,NA
"32028","MN",8,42.2805,13,765,NA,NA,NA,NA,NA
"32029","MN",8,42.2811,2,765,NA,NA,NA,NA,NA
"32030","MN",8,44.0401,0,765,NA,NA,NA,NA,NA
"32031","MN",8,51.0706,2,765,NA,NA,NA,NA,NA
"32032","MN",8,51.1505,0,765,NA,NA,NA,NA,NA
"32033","MN",8,51.3801,29,765,NA,NA,NA,NA,NA
"32034","MN",8,51.3802,0,765,NA,NA,NA,NA,NA
"32035","MN",8,51.3803,0,765,NA,NA,NA,NA,NA
"32036","MN",8,51.3805,1,765,NA,NA,NA,NA,NA
"32037","MN",8,51.381,0,765,NA,NA,NA,NA,NA
"32038","MN",8,51.3813,0,765,NA,NA,NA,NA,NA
"32039","MN",8,51.3821,0,765,NA,NA,NA,NA,NA
"32040","MN",8,52.0201,0,765,NA,NA,NA,NA,NA
"32041","MN",8,99,765,765,NA,NA,NA,NA,NA
"32042","MO",1,1.0102,0,3641,NA,NA,NA,NA,NA
"32043","MO",1,1.0601,3,3641,NA,NA,NA,NA,NA
"32044","MO",1,1.0607,3,3641,NA,NA,NA,NA,NA
"32045","MO",1,9.0101,11,3641,NA,NA,NA,NA,NA
"32046","MO",1,9.0401,0,3641,NA,NA,NA,NA,NA
"32047","MO",1,9.0701,1,3641,NA,NA,NA,NA,NA
"32048","MO",1,10.0202,4,3641,NA,NA,NA,NA,NA
"32049","MO",1,10.0305,1,3641,NA,NA,NA,NA,NA
"32050","MO",1,10.9999,1,3641,NA,NA,NA,NA,NA
"32051","MO",1,11.0202,72,3641,NA,NA,NA,NA,NA
"32052","MO",1,11.0501,2,3641,NA,NA,NA,NA,NA
"32053","MO",1,11.0601,5,3641,NA,NA,NA,NA,NA
"32054","MO",1,11.0801,8,3641,NA,NA,NA,NA,NA
"32055","MO",1,11.0901,9,3641,NA,NA,NA,NA,NA
"32056","MO",1,11.1099,1,3641,NA,NA,NA,NA,NA
"32057","MO",1,12.0302,25,3641,NA,NA,NA,NA,NA
"32058","MO",1,12.0401,47,3641,NA,NA,NA,NA,NA
"32059","MO",1,12.0402,8,3641,NA,NA,NA,NA,NA
"32060","MO",1,12.0409,98,3641,NA,NA,NA,NA,NA
"32061","MO",1,12.041,61,3641,NA,NA,NA,NA,NA
"32062","MO",1,12.0413,42,3641,NA,NA,NA,NA,NA
"32063","MO",1,12.05,3,3641,NA,NA,NA,NA,NA
"32064","MO",1,12.0501,67,3641,NA,NA,NA,NA,NA
"32065","MO",1,12.0503,328,3641,NA,NA,NA,NA,NA
"32066","MO",1,13.132,2,3641,NA,NA,NA,NA,NA
"32067","MO",1,13.1401,3,3641,NA,NA,NA,NA,NA
"32068","MO",1,15.0303,1,3641,NA,NA,NA,NA,NA
"32069","MO",1,15.0404,19,3641,NA,NA,NA,NA,NA
"32070","MO",1,15.0501,93,3641,NA,NA,NA,NA,NA
"32071","MO",1,15.0507,0,3641,NA,NA,NA,NA,NA
"32072","MO",1,15.0613,0,3641,NA,NA,NA,NA,NA
"32073","MO",1,15.0699,92,3641,NA,NA,NA,NA,NA
"32074","MO",1,15.0701,6,3641,NA,NA,NA,NA,NA
"32075","MO",1,15.0702,21,3641,NA,NA,NA,NA,NA
"32076","MO",1,15.1102,10,3641,NA,NA,NA,NA,NA
"32077","MO",1,15.1201,14,3641,NA,NA,NA,NA,NA
"32078","MO",1,15.1202,0,3641,NA,NA,NA,NA,NA
"32079","MO",1,15.1301,9,3641,NA,NA,NA,NA,NA
"32080","MO",1,15.1302,7,3641,NA,NA,NA,NA,NA
"32081","MO",1,16.1601,24,3641,NA,NA,NA,NA,NA
"32082","MO",1,16.1603,11,3641,NA,NA,NA,NA,NA
"32083","MO",1,19.0709,27,3641,NA,NA,NA,NA,NA
"32084","MO",1,22.0302,9,3641,NA,NA,NA,NA,NA
"32085","MO",1,23.0101,5,3641,NA,NA,NA,NA,NA
"32086","MO",1,23.1302,0,3641,NA,NA,NA,NA,NA
"32087","MO",1,24.0101,2,3641,NA,NA,NA,NA,NA
"32088","MO",1,31.0504,0,3641,NA,NA,NA,NA,NA
"32089","MO",1,31.0505,0,3641,NA,NA,NA,NA,NA
"32090","MO",1,31.0599,39,3641,NA,NA,NA,NA,NA
"32091","MO",1,38.0103,0,3641,NA,NA,NA,NA,NA
"32092","MO",1,38.0201,0,3641,NA,NA,NA,NA,NA
"32093","MO",1,39.9999,3,3641,NA,NA,NA,NA,NA
"32094","MO",1,41.0101,4,3641,NA,NA,NA,NA,NA
"32095","MO",1,43.0103,0,3641,NA,NA,NA,NA,NA
"32096","MO",1,43.0107,1,3641,NA,NA,NA,NA,NA
"32097","MO",1,43.0201,104,3641,NA,NA,NA,NA,NA
"32098","MO",1,43.0304,0,3641,NA,NA,NA,NA,NA
"32099","MO",1,44,3,3641,NA,NA,NA,NA,NA
"32100","MO",1,45.0702,4,3641,NA,NA,NA,NA,NA
"32101","MO",1,46,13,3641,NA,NA,NA,NA,NA
"32102","MO",1,46.0201,26,3641,NA,NA,NA,NA,NA
"32103","MO",1,46.0301,0,3641,NA,NA,NA,NA,NA
"32104","MO",1,46.0302,10,3641,NA,NA,NA,NA,NA
"32105","MO",1,46.0401,3,3641,NA,NA,NA,NA,NA
"32106","MO",1,46.0503,11,3641,NA,NA,NA,NA,NA
"32107","MO",1,46.9999,1,3641,NA,NA,NA,NA,NA
"32108","MO",1,47.0101,56,3641,NA,NA,NA,NA,NA
"32109","MO",1,47.0105,37,3641,NA,NA,NA,NA,NA
"32110","MO",1,47.0201,39,3641,NA,NA,NA,NA,NA
"32111","MO",1,47.0303,2,3641,NA,NA,NA,NA,NA
"32112","MO",1,47.0399,62,3641,NA,NA,NA,NA,NA
"32113","MO",1,47.0603,20,3641,NA,NA,NA,NA,NA
"32114","MO",1,47.0604,79,3641,NA,NA,NA,NA,NA
"32115","MO",1,47.0605,1,3641,NA,NA,NA,NA,NA
"32116","MO",1,47.0609,2,3641,NA,NA,NA,NA,NA
"32117","MO",1,47.9999,4,3641,NA,NA,NA,NA,NA
"32118","MO",1,48.0501,17,3641,NA,NA,NA,NA,NA
"32119","MO",1,48.0503,0,3641,NA,NA,NA,NA,NA
"32120","MO",1,48.0508,32,3641,NA,NA,NA,NA,NA
"32121","MO",1,48.0511,0,3641,NA,NA,NA,NA,NA
"32122","MO",1,48.0703,1,3641,NA,NA,NA,NA,NA
"32123","MO",1,49.0205,50,3641,NA,NA,NA,NA,NA
"32124","MO",1,50.0402,3,3641,NA,NA,NA,NA,NA
"32125","MO",1,50.0404,5,3641,NA,NA,NA,NA,NA
"32126","MO",1,51.0001,33,3641,NA,NA,NA,NA,NA
"32127","MO",1,51.0601,178,3641,NA,NA,NA,NA,NA
"32128","MO",1,51.0707,0,3641,NA,NA,NA,NA,NA
"32129","MO",1,51.071,45,3641,NA,NA,NA,NA,NA
"32130","MO",1,51.0713,94,3641,NA,NA,NA,NA,NA
"32131","MO",1,51.0714,0,3641,NA,NA,NA,NA,NA
"32132","MO",1,51.0799,0,3641,NA,NA,NA,NA,NA
"32133","MO",1,51.0801,451,3641,NA,NA,NA,NA,NA
"32134","MO",1,51.0805,112,3641,NA,NA,NA,NA,NA
"32135","MO",1,51.0808,14,3641,NA,NA,NA,NA,NA
"32136","MO",1,51.081,31,3641,NA,NA,NA,NA,NA
"32137","MO",1,51.0812,0,3641,NA,NA,NA,NA,NA
"32138","MO",1,51.0904,189,3641,NA,NA,NA,NA,NA
"32139","MO",1,51.1009,10,3641,NA,NA,NA,NA,NA
"32140","MO",1,51.1501,0,3641,NA,NA,NA,NA,NA
"32141","MO",1,51.1502,2,3641,NA,NA,NA,NA,NA
"32142","MO",1,51.2601,19,3641,NA,NA,NA,NA,NA
"32143","MO",1,51.3501,292,3641,NA,NA,NA,NA,NA
"32144","MO",1,51.3901,106,3641,NA,NA,NA,NA,NA
"32145","MO",1,51.3902,98,3641,NA,NA,NA,NA,NA
"32146","MO",1,51.9999,0,3641,NA,NA,NA,NA,NA
"32147","MO",1,52.0101,12,3641,NA,NA,NA,NA,NA
"32148","MO",1,52.0201,6,3641,NA,NA,NA,NA,NA
"32149","MO",1,52.0204,11,3641,NA,NA,NA,NA,NA
"32150","MO",1,52.0205,0,3641,NA,NA,NA,NA,NA
"32151","MO",1,52.0213,0,3641,NA,NA,NA,NA,NA
"32152","MO",1,52.0302,10,3641,NA,NA,NA,NA,NA
"32153","MO",1,52.0401,28,3641,NA,NA,NA,NA,NA
"32154","MO",1,52.0407,8,3641,NA,NA,NA,NA,NA
"32155","MO",1,52.0408,9,3641,NA,NA,NA,NA,NA
"32156","MO",1,52.0901,1,3641,NA,NA,NA,NA,NA
"32157","MO",1,52.0903,23,3641,NA,NA,NA,NA,NA
"32158","MO",1,52.1001,20,3641,NA,NA,NA,NA,NA
"32159","MO",1,52.1201,19,3641,NA,NA,NA,NA,NA
"32160","MO",1,52.1401,24,3641,NA,NA,NA,NA,NA
"32161","MO",1,52.1501,3,3641,NA,NA,NA,NA,NA
"32162","MO",1,52.1804,0,3641,NA,NA,NA,NA,NA
"32163","MO",1,52.2001,6,3641,NA,NA,NA,NA,NA
"32164","MO",1,54.0108,0,3641,NA,NA,NA,NA,NA
"32165","MO",1,99,3641,3641,NA,NA,NA,NA,NA
"32166","MO",17,1.0103,4,1180,NA,NA,NA,NA,NA
"32167","MO",17,1.0901,6,1180,NA,NA,NA,NA,NA
"32168","MO",17,1.1101,6,1180,NA,NA,NA,NA,NA
"32169","MO",17,1.1102,2,1180,NA,NA,NA,NA,NA
"32170","MO",17,3.0101,3,1180,NA,NA,NA,NA,NA
"32171","MO",17,3.0501,2,1180,NA,NA,NA,NA,NA
"32172","MO",17,5.0102,1,1180,NA,NA,NA,NA,NA
"32173","MO",17,9.0101,8,1180,NA,NA,NA,NA,NA
"32174","MO",17,9.0401,12,1180,NA,NA,NA,NA,NA
"32175","MO",17,11.0101,12,1180,NA,NA,NA,NA,NA
"32176","MO",17,11.0701,5,1180,NA,NA,NA,NA,NA
"32177","MO",17,13.0101,23,1180,NA,NA,NA,NA,NA
"32178","MO",17,13.0301,10,1180,NA,NA,NA,NA,NA
"32179","MO",17,13.0401,56,1180,NA,NA,NA,NA,NA
"32180","MO",17,13.0404,17,1180,NA,NA,NA,NA,NA
"32181","MO",17,13.0406,10,1180,NA,NA,NA,NA,NA
"32182","MO",17,13.0409,27,1180,NA,NA,NA,NA,NA
"32183","MO",17,13.0699,39,1180,NA,NA,NA,NA,NA
"32184","MO",17,13.1001,3,1180,NA,NA,NA,NA,NA
"32185","MO",17,13.1101,20,1180,NA,NA,NA,NA,NA
"32186","MO",17,13.1206,8,1180,NA,NA,NA,NA,NA
"32187","MO",17,13.1301,3,1180,NA,NA,NA,NA,NA
"32188","MO",17,13.9999,5,1180,NA,NA,NA,NA,NA
"32189","MO",17,14.0201,2,1180,NA,NA,NA,NA,NA
"32190","MO",17,14.0301,9,1180,NA,NA,NA,NA,NA
"32191","MO",17,14.0501,10,1180,NA,NA,NA,NA,NA
"32192","MO",17,14.0601,2,1180,NA,NA,NA,NA,NA
"32193","MO",17,14.0701,7,1180,NA,NA,NA,NA,NA
"32194","MO",17,14.0801,6,1180,NA,NA,NA,NA,NA
"32195","MO",17,14.0803,1,1180,NA,NA,NA,NA,NA
"32196","MO",17,14.0899,1,1180,NA,NA,NA,NA,NA
"32197","MO",17,14.0901,4,1180,NA,NA,NA,NA,NA
"32198","MO",17,14.1001,27,1180,NA,NA,NA,NA,NA
"32199","MO",17,14.1801,5,1180,NA,NA,NA,NA,NA
"32200","MO",17,14.1901,15,1180,NA,NA,NA,NA,NA
"32201","MO",17,14.2001,5,1180,NA,NA,NA,NA,NA
"32202","MO",17,14.2301,8,1180,NA,NA,NA,NA,NA
"32203","MO",17,14.2701,2,1180,NA,NA,NA,NA,NA
"32204","MO",17,14.3501,1,1180,NA,NA,NA,NA,NA
"32205","MO",17,14.3901,1,1180,NA,NA,NA,NA,NA
"32206","MO",17,14.9999,6,1180,NA,NA,NA,NA,NA
"32207","MO",17,15.1501,2,1180,NA,NA,NA,NA,NA
"32208","MO",17,16.0101,2,1180,NA,NA,NA,NA,NA
"32209","MO",17,16.0104,1,1180,NA,NA,NA,NA,NA
"32210","MO",17,16.0301,1,1180,NA,NA,NA,NA,NA
"32211","MO",17,16.0302,0,1180,NA,NA,NA,NA,NA
"32212","MO",17,16.05,2,1180,NA,NA,NA,NA,NA
"32213","MO",17,16.0901,0,1180,NA,NA,NA,NA,NA
"32214","MO",17,16.0905,4,1180,NA,NA,NA,NA,NA
"32215","MO",17,16.12,2,1180,NA,NA,NA,NA,NA
"32216","MO",17,19.0101,8,1180,NA,NA,NA,NA,NA
"32217","MO",17,22.0201,4,1180,NA,NA,NA,NA,NA
"32218","MO",17,23.0101,20,1180,NA,NA,NA,NA,NA
"32219","MO",17,23.1401,12,1180,NA,NA,NA,NA,NA
"32220","MO",17,26.0101,21,1180,NA,NA,NA,NA,NA
"32221","MO",17,26.0102,1,1180,NA,NA,NA,NA,NA
"32222","MO",17,26.0202,3,1180,NA,NA,NA,NA,NA
"32223","MO",17,26.0204,1,1180,NA,NA,NA,NA,NA
"32224","MO",17,26.0206,5,1180,NA,NA,NA,NA,NA
"32225","MO",17,26.0301,3,1180,NA,NA,NA,NA,NA
"32226","MO",17,26.0403,1,1180,NA,NA,NA,NA,NA
"32227","MO",17,26.0404,8,1180,NA,NA,NA,NA,NA
"32228","MO",17,26.0406,13,1180,NA,NA,NA,NA,NA
"32229","MO",17,26.0503,6,1180,NA,NA,NA,NA,NA
"32230","MO",17,26.0507,10,1180,NA,NA,NA,NA,NA
"32231","MO",17,26.0599,9,1180,NA,NA,NA,NA,NA
"32232","MO",17,26.0702,1,1180,NA,NA,NA,NA,NA
"32233","MO",17,26.0801,1,1180,NA,NA,NA,NA,NA
"32234","MO",17,26.0802,4,1180,NA,NA,NA,NA,NA
"32235","MO",17,26.0806,4,1180,NA,NA,NA,NA,NA
"32236","MO",17,26.0901,1,1180,NA,NA,NA,NA,NA
"32237","MO",17,26.0908,2,1180,NA,NA,NA,NA,NA
"32238","MO",17,26.1001,3,1180,NA,NA,NA,NA,NA
"32239","MO",17,26.1103,2,1180,NA,NA,NA,NA,NA
"32240","MO",17,26.1399,3,1180,NA,NA,NA,NA,NA
"32241","MO",17,26.1501,13,1180,NA,NA,NA,NA,NA
"32242","MO",17,27.0101,16,1180,NA,NA,NA,NA,NA
"32243","MO",17,27.0501,3,1180,NA,NA,NA,NA,NA
"32244","MO",17,30.0601,2,1180,NA,NA,NA,NA,NA
"32245","MO",17,30.1901,2,1180,NA,NA,NA,NA,NA
"32246","MO",17,30.9999,32,1180,NA,NA,NA,NA,NA
"32247","MO",17,38.0101,9,1180,NA,NA,NA,NA,NA
"32248","MO",17,39.0201,0,1180,NA,NA,NA,NA,NA
"32249","MO",17,39.0301,1,1180,NA,NA,NA,NA,NA
"32250","MO",17,39.0601,15,1180,NA,NA,NA,NA,NA
"32251","MO",17,39.0699,11,1180,NA,NA,NA,NA,NA
"32252","MO",17,40.0401,4,1180,NA,NA,NA,NA,NA
"32253","MO",17,40.0501,42,1180,NA,NA,NA,NA,NA
"32254","MO",17,40.0599,0,1180,NA,NA,NA,NA,NA
"32255","MO",17,40.0601,2,1180,NA,NA,NA,NA,NA
"32256","MO",17,40.0603,4,1180,NA,NA,NA,NA,NA
"32257","MO",17,40.0699,4,1180,NA,NA,NA,NA,NA
"32258","MO",17,40.0801,25,1180,NA,NA,NA,NA,NA
"32259","MO",17,42.0101,61,1180,NA,NA,NA,NA,NA
"32260","MO",17,42.2803,2,1180,NA,NA,NA,NA,NA
"32261","MO",17,44.0501,5,1180,NA,NA,NA,NA,NA
"32262","MO",17,44.0701,11,1180,NA,NA,NA,NA,NA
"32263","MO",17,45.0201,10,1180,NA,NA,NA,NA,NA
"32264","MO",17,45.0301,1,1180,NA,NA,NA,NA,NA
"32265","MO",17,45.0401,6,1180,NA,NA,NA,NA,NA
"32266","MO",17,45.0601,11,1180,NA,NA,NA,NA,NA
"32267","MO",17,45.1001,12,1180,NA,NA,NA,NA,NA
"32268","MO",17,45.1101,11,1180,NA,NA,NA,NA,NA
"32269","MO",17,50.0501,3,1180,NA,NA,NA,NA,NA
"32270","MO",17,50.0703,0,1180,NA,NA,NA,NA,NA
"32271","MO",17,50.0901,5,1180,NA,NA,NA,NA,NA
"32272","MO",17,50.0903,14,1180,NA,NA,NA,NA,NA
"32273","MO",17,50.0904,4,1180,NA,NA,NA,NA,NA
"32274","MO",17,50.0906,3,1180,NA,NA,NA,NA,NA
"32275","MO",17,51,37,1180,NA,NA,NA,NA,NA
"32276","MO",17,51.0204,1,1180,NA,NA,NA,NA,NA
"32277","MO",17,51.2201,6,1180,NA,NA,NA,NA,NA
"32278","MO",17,51.2308,155,1180,NA,NA,NA,NA,NA
"32279","MO",17,51.2501,5,1180,NA,NA,NA,NA,NA
"32280","MO",17,51.2505,3,1180,NA,NA,NA,NA,NA
"32281","MO",17,51.3201,5,1180,NA,NA,NA,NA,NA
"32282","MO",17,51.3601,2,1180,NA,NA,NA,NA,NA
"32283","MO",17,51.3801,15,1180,NA,NA,NA,NA,NA
"32284","MO",17,51.3808,6,1180,NA,NA,NA,NA,NA
"32285","MO",17,51.3818,17,1180,NA,NA,NA,NA,NA
"32286","MO",17,51.9999,1,1180,NA,NA,NA,NA,NA
"32287","MO",17,52.0101,2,1180,NA,NA,NA,NA,NA
"32288","MO",17,52.0201,14,1180,NA,NA,NA,NA,NA
"32289","MO",17,52.0301,4,1180,NA,NA,NA,NA,NA
"32290","MO",17,54.0101,9,1180,NA,NA,NA,NA,NA
"32291","MO",17,99,1180,1180,NA,NA,NA,NA,NA
"32292","MO",18,22.0101,894,3423,NA,NA,NA,NA,NA
"32293","MO",18,39.0301,2,3423,NA,NA,NA,NA,NA
"32294","MO",18,39.0401,1,3423,NA,NA,NA,NA,NA
"32295","MO",18,39.0601,22,3423,NA,NA,NA,NA,NA
"32296","MO",18,39.0602,2,3423,NA,NA,NA,NA,NA
"32297","MO",18,39.9999,12,3423,NA,NA,NA,NA,NA
"32298","MO",18,42.2801,25,3423,NA,NA,NA,NA,NA
"32299","MO",18,51.0101,256,3423,NA,NA,NA,NA,NA
"32300","MO",18,51.0202,241,3423,NA,NA,NA,NA,NA
"32301","MO",18,51.0204,17,3423,NA,NA,NA,NA,NA
"32302","MO",18,51.0401,156,3423,NA,NA,NA,NA,NA
"32303","MO",18,51.1201,486,3423,NA,NA,NA,NA,NA
"32304","MO",18,51.1701,44,3423,NA,NA,NA,NA,NA
"32305","MO",18,51.1901,512,3423,NA,NA,NA,NA,NA
"32306","MO",18,51.2001,299,3423,NA,NA,NA,NA,NA
"32307","MO",18,51.2306,24,3423,NA,NA,NA,NA,NA
"32308","MO",18,51.2308,361,3423,NA,NA,NA,NA,NA
"32309","MO",18,51.2401,69,3423,NA,NA,NA,NA,NA
"32310","MO",18,99,3423,3423,NA,NA,NA,NA,NA
"32311","MO",19,13.0411,43,53,NA,NA,NA,NA,NA
"32312","MO",19,39.0699,3,53,NA,NA,NA,NA,NA
"32313","MO",19,51.2308,0,53,NA,NA,NA,NA,NA
"32314","MO",19,51.3801,0,53,NA,NA,NA,NA,NA
"32315","MO",19,52.0201,7,53,NA,NA,NA,NA,NA
"32316","MO",19,99,53,53,NA,NA,NA,NA,NA
"32317","MO",2,1,0,10964,NA,NA,NA,NA,NA
"32318","MO",2,1.0101,0,10964,NA,NA,NA,NA,NA
"32319","MO",2,1.0204,0,10964,NA,NA,NA,NA,NA
"32320","MO",2,1.0299,0,10964,NA,NA,NA,NA,NA
"32321","MO",2,1.0309,2,10964,NA,NA,NA,NA,NA
"32322","MO",2,1.0601,10,10964,NA,NA,NA,NA,NA
"32323","MO",2,1.0607,4,10964,NA,NA,NA,NA,NA
"32324","MO",2,1.0608,1,10964,NA,NA,NA,NA,NA
"32325","MO",2,9.0702,1,10964,NA,NA,NA,NA,NA
"32326","MO",2,9.0999,2,10964,NA,NA,NA,NA,NA
"32327","MO",2,9.9999,0,10964,NA,NA,NA,NA,NA
"32328","MO",2,10.0202,2,10964,NA,NA,NA,NA,NA
"32329","MO",2,10.0301,4,10964,NA,NA,NA,NA,NA
"32330","MO",2,10.0303,0,10964,NA,NA,NA,NA,NA
"32331","MO",2,10.0304,0,10964,NA,NA,NA,NA,NA
"32332","MO",2,10.0305,6,10964,NA,NA,NA,NA,NA
"32333","MO",2,10.9999,0,10964,NA,NA,NA,NA,NA
"32334","MO",2,11.0101,2,10964,NA,NA,NA,NA,NA
"32335","MO",2,11.0103,182,10964,NA,NA,NA,NA,NA
"32336","MO",2,11.0201,21,10964,NA,NA,NA,NA,NA
"32337","MO",2,11.0202,5,10964,NA,NA,NA,NA,NA
"32338","MO",2,11.0301,2,10964,NA,NA,NA,NA,NA
"32339","MO",2,11.0401,9,10964,NA,NA,NA,NA,NA
"32340","MO",2,11.0501,0,10964,NA,NA,NA,NA,NA
"32341","MO",2,11.0801,0,10964,NA,NA,NA,NA,NA
"32342","MO",2,11.0901,17,10964,NA,NA,NA,NA,NA
"32343","MO",2,11.1001,2,10964,NA,NA,NA,NA,NA
"32344","MO",2,11.1003,22,10964,NA,NA,NA,NA,NA
"32345","MO",2,11.1004,2,10964,NA,NA,NA,NA,NA
"32346","MO",2,11.9999,4,10964,NA,NA,NA,NA,NA
"32347","MO",2,12.0401,1669,10964,NA,NA,NA,NA,NA
"32348","MO",2,12.0402,107,10964,NA,NA,NA,NA,NA
"32349","MO",2,12.0407,1,10964,NA,NA,NA,NA,NA
"32350","MO",2,12.0409,102,10964,NA,NA,NA,NA,NA
"32351","MO",2,12.0499,1,10964,NA,NA,NA,NA,NA
"32352","MO",2,12.05,207,10964,NA,NA,NA,NA,NA
"32353","MO",2,12.0501,12,10964,NA,NA,NA,NA,NA
"32354","MO",2,12.0503,29,10964,NA,NA,NA,NA,NA
"32355","MO",2,12.0504,1,10964,NA,NA,NA,NA,NA
"32356","MO",2,13.1401,2,10964,NA,NA,NA,NA,NA
"32357","MO",2,14.2101,4,10964,NA,NA,NA,NA,NA
"32358","MO",2,15.0201,0,10964,NA,NA,NA,NA,NA
"32359","MO",2,15.0303,15,10964,NA,NA,NA,NA,NA
"32360","MO",2,15.0403,107,10964,NA,NA,NA,NA,NA
"32361","MO",2,15.0501,10,10964,NA,NA,NA,NA,NA
"32362","MO",2,15.0503,3,10964,NA,NA,NA,NA,NA
"32363","MO",2,15.0507,2,10964,NA,NA,NA,NA,NA
"32364","MO",2,15.0599,3,10964,NA,NA,NA,NA,NA
"32365","MO",2,15.0612,1,10964,NA,NA,NA,NA,NA
"32366","MO",2,15.0613,2,10964,NA,NA,NA,NA,NA
"32367","MO",2,15.0699,58,10964,NA,NA,NA,NA,NA
"32368","MO",2,15.0701,4,10964,NA,NA,NA,NA,NA
"32369","MO",2,15.0702,19,10964,NA,NA,NA,NA,NA
"32370","MO",2,15.0803,2,10964,NA,NA,NA,NA,NA
"32371","MO",2,15.1202,15,10964,NA,NA,NA,NA,NA
"32372","MO",2,15.1301,12,10964,NA,NA,NA,NA,NA
"32373","MO",2,15.1302,27,10964,NA,NA,NA,NA,NA
"32374","MO",2,15.1399,1,10964,NA,NA,NA,NA,NA
"32375","MO",2,19.0299,0,10964,NA,NA,NA,NA,NA
"32376","MO",2,19.0708,1,10964,NA,NA,NA,NA,NA
"32377","MO",2,19.0709,74,10964,NA,NA,NA,NA,NA
"32378","MO",2,22.0301,3,10964,NA,NA,NA,NA,NA
"32379","MO",2,22.0302,49,10964,NA,NA,NA,NA,NA
"32380","MO",2,23.1301,2,10964,NA,NA,NA,NA,NA
"32381","MO",2,24.0101,1048,10964,NA,NA,NA,NA,NA
"32382","MO",2,24.0102,0,10964,NA,NA,NA,NA,NA
"32383","MO",2,30.1601,0,10964,NA,NA,NA,NA,NA
"32384","MO",2,30.1701,0,10964,NA,NA,NA,NA,NA
"32385","MO",2,30.9999,0,10964,NA,NA,NA,NA,NA
"32386","MO",2,38.0201,3,10964,NA,NA,NA,NA,NA
"32387","MO",2,38.0203,1,10964,NA,NA,NA,NA,NA
"32388","MO",2,39.0201,13,10964,NA,NA,NA,NA,NA
"32389","MO",2,39.0301,4,10964,NA,NA,NA,NA,NA
"32390","MO",2,39.0401,32,10964,NA,NA,NA,NA,NA
"32391","MO",2,39.9999,3,10964,NA,NA,NA,NA,NA
"32392","MO",2,41.0301,1,10964,NA,NA,NA,NA,NA
"32393","MO",2,43.0102,1,10964,NA,NA,NA,NA,NA
"32394","MO",2,43.0103,2,10964,NA,NA,NA,NA,NA
