,STEM,STABBR,AWLEVEL,year,share
3014,0,KS,8,2012,0.984615385
3015,1,KS,8,2012,0.015384615
3016,0,KY,8,2012,0.461538462
3017,1,KY,8,2012,0.538461538
3018,0,LA,8,2012,0.605633803
3019,1,LA,8,2012,0.394366197
3020,0,MA,8,2012,0.685941043
3021,1,MA,8,2012,0.314058957
3022,0,MD,8,2012,0.675
3023,1,MD,8,2012,0.325
3024,0,ME,8,2012,0.962616822
3025,1,ME,8,2012,0.037383178
3026,0,MI,8,2012,0.82300885
3027,1,MI,8,2012,0.17699115
3028,0,MN,8,2012,0.632867133
3029,1,MN,8,2012,0.367132867
3030,0,MO,8,2012,0.835889571
3031,1,MO,8,2012,0.164110429
3032,0,MS,8,2012,0.941176471
3033,1,MS,8,2012,0.058823529
3034,0,MT,8,2012,1
3035,1,MT,8,2012,0
3036,0,NC,8,2012,0.988439306
3037,1,NC,8,2012,0.011560694
3038,0,ND,8,2012,1
3039,0,NE,8,2012,0.574468085
3040,1,NE,8,2012,0.425531915
3041,0,NH,8,2012,1
3042,1,NH,8,2012,0
3043,0,NJ,8,2012,0.935919056
3044,1,NJ,8,2012,0.064080944
3045,0,NM,8,2012,0.594594595
3046,1,NM,8,2012,0.405405405
3047,0,NV,8,2012,0.714285714
3048,1,NV,8,2012,0.285714286
3049,0,NY,8,2012,0.813050661
3050,1,NY,8,2012,0.186949339
3051,0,OH,8,2012,0.569060773
3052,1,OH,8,2012,0.430939227
3053,0,OK,8,2012,0.75
3054,1,OK,8,2012,0.25
3055,0,OR,8,2012,0.926086957
3056,1,OR,8,2012,0.073913043
3057,0,PA,8,2012,0.807189542
3058,1,PA,8,2012,0.192810458
3059,0,PR,8,2012,0.557692308
3060,1,PR,8,2012,0.442307692
3061,0,RI,8,2012,0.984848485
3062,1,RI,8,2012,0.015151515
3063,0,SC,8,2012,0.878571429
3064,1,SC,8,2012,0.121428571
3065,0,SD,8,2012,0.931034483
3066,1,SD,8,2012,0.068965517
3067,0,TN,8,2012,0.390924956
3068,1,TN,8,2012,0.609075044
3069,0,TX,8,2012,0.472560976
3070,1,TX,8,2012,0.527439024
3071,0,UT,8,2012,0.74025974
3072,1,UT,8,2012,0.25974026
3073,0,VA,8,2012,0.918367347
3074,1,VA,8,2012,0.081632653
3075,0,VT,8,2012,1
3076,0,WA,8,2012,0.88961039
3077,1,WA,8,2012,0.11038961
3078,0,WI,8,2012,0.881118881
3079,1,WI,8,2012,0.118881119
3080,0,WV,8,2012,0.907692308
3081,1,WV,8,2012,0.092307692
3082,0,WY,8,2012,0
3083,0,AK,17,2012,0.24
3084,1,AK,17,2012,0.76
3085,0,AL,17,2012,0.428156749
3086,1,AL,17,2012,0.571843251
3087,0,AR,17,2012,0.511627907
3088,1,AR,17,2012,0.488372093
3089,0,AZ,17,2012,0.644067797
3090,1,AZ,17,2012,0.355932203
3091,0,CA,17,2012,0.458595245
3092,1,CA,17,2012,0.541404755
3093,0,CO,17,2012,0.364729459
3094,1,CO,17,2012,0.635270541
3095,0,CT,17,2012,0.446753247
3096,1,CT,17,2012,0.553246753
3097,0,DC,17,2012,0.634304207
3098,1,DC,17,2012,0.365695793
3099,0,DE,17,2012,0.508896797
3100,1,DE,17,2012,0.491103203
3101,0,FL,17,2012,0.529411765
3102,1,FL,17,2012,0.470588235
3103,0,GA,17,2012,0.426401869
3104,1,GA,17,2012,0.573598131
3105,0,HI,17,2012,0.580952381
3106,1,HI,17,2012,0.419047619
3107,0,IA,17,2012,0.334502924
3108,1,IA,17,2012,0.665497076
3109,0,ID,17,2012,0.378378378
3110,1,ID,17,2012,0.621621622
3111,0,IL,17,2012,0.483701367
3112,1,IL,17,2012,0.516298633
3113,0,IN,17,2012,0.478827362
3114,1,IN,17,2012,0.521172638
3115,0,KS,17,2012,0.501945525
3116,1,KS,17,2012,0.498054475
3117,0,KY,17,2012,0.452914798
3118,1,KY,17,2012,0.547085202
3119,0,LA,17,2012,0.469187675
3120,1,LA,17,2012,0.530812325
3121,0,MA,17,2012,0.345213138
3122,1,MA,17,2012,0.654786862
3123,0,MD,17,2012,0.375091042
3124,1,MD,17,2012,0.624908958
3125,0,ME,17,2012,0.278688525
3126,1,ME,17,2012,0.721311475
3127,0,MI,17,2012,0.405840886
3128,1,MI,17,2012,0.594159114
3129,0,MN,17,2012,0.739463602
3130,1,MN,17,2012,0.260536398
3131,0,MO,17,2012,0.493575208
3132,1,MO,17,2012,0.506424792
3133,0,MS,17,2012,0.626242545
3134,1,MS,17,2012,0.373757455
3135,0,MT,17,2012,0.412371134
3136,1,MT,17,2012,0.587628866
3137,0,NC,17,2012,0.359307359
3138,1,NC,17,2012,0.640692641
3139,0,ND,17,2012,0.483443709
3140,1,ND,17,2012,0.516556291
3141,0,NE,17,2012,0.412979351
3142,1,NE,17,2012,0.587020649
3143,0,NH,17,2012,0.275641026
3144,1,NH,17,2012,0.724358974
3145,0,NJ,17,2012,0.430615165
3146,1,NJ,17,2012,0.569384835
3147,0,NM,17,2012,0.39375
3148,1,NM,17,2012,0.60625
3149,0,NV,17,2012,0.462121212
3150,1,NV,17,2012,0.537878788
3151,0,NY,17,2012,0.503405845
3152,1,NY,17,2012,0.496594155
3153,0,OH,17,2012,0.409893993
3154,1,OH,17,2012,0.590106007
3155,0,OK,17,2012,0.484662577
3156,1,OK,17,2012,0.515337423
3157,0,OR,17,2012,0.380859375
3158,1,OR,17,2012,0.619140625
3159,0,PA,17,2012,0.435949027
3160,1,PA,17,2012,0.564050973
3161,0,PR,17,2012,0.66442953
3162,1,PR,17,2012,0.33557047
3163,0,RI,17,2012,0.435158501
3164,1,RI,17,2012,0.564841499
3165,0,SC,17,2012,0.291729323
3166,1,SC,17,2012,0.708270677
3167,0,SD,17,2012,0.477876106
3168,1,SD,17,2012,0.522123894
3169,0,TN,17,2012,0.412532637
3170,1,TN,17,2012,0.587467363
3171,0,TX,17,2012,0.428537285
3172,1,TX,17,2012,0.571462715
3173,0,UT,17,2012,0.427672956
3174,1,UT,17,2012,0.572327044
3175,0,VA,17,2012,0.41580756
3176,1,VA,17,2012,0.58419244
3177,0,VT,17,2012,0.234375
3178,1,VT,17,2012,0.765625
3179,0,WA,17,2012,0.437853107
3180,1,WA,17,2012,0.562146893
3181,0,WI,17,2012,0.421834061
3182,1,WI,17,2012,0.578165939
3183,0,WV,17,2012,0.38547486
3184,1,WV,17,2012,0.61452514
3185,0,WY,17,2012,0.319444444
3186,1,WY,17,2012,0.680555556
3187,0,AK,18,2012,0
3188,0,AL,18,2012,0.576478149
3189,1,AL,18,2012,0.423521851
3190,0,AR,18,2012,0.624427481
3191,1,AR,18,2012,0.375572519
3192,0,AZ,18,2012,0.526925699
3193,1,AZ,18,2012,0.473074301
3194,0,CA,18,2012,0.713722397
3195,1,CA,18,2012,0.286277603
3196,0,CO,18,2012,0.518090839
3197,1,CO,18,2012,0.481909161
3198,0,CT,18,2012,0.694256757
3199,1,CT,18,2012,0.305743243
3200,0,DC,18,2012,0.933333333
3201,1,DC,18,2012,0.066666667
3202,0,DE,18,2012,0.885620915
3203,1,DE,18,2012,0.114379085
3204,0,FL,18,2012,0.638928068
3205,1,FL,18,2012,0.361071932
3206,0,GA,18,2012,0.609208973
3207,1,GA,18,2012,0.390791027
3208,0,HI,18,2012,0.609907121
3209,1,HI,18,2012,0.390092879
3210,0,IA,18,2012,0.302182163
3211,1,IA,18,2012,0.697817837
3212,0,ID,18,2012,0.491071429
3213,1,ID,18,2012,0.508928571
3214,0,IL,18,2012,0.716231773
3215,1,IL,18,2012,0.283768227
3216,0,IN,18,2012,0.652128219
3217,1,IN,18,2012,0.347871781
3218,0,KS,18,2012,0.539445629
3219,1,KS,18,2012,0.460554371
3220,0,KY,18,2012,0.552870091
3221,1,KY,18,2012,0.447129909
3222,0,LA,18,2012,0.748674443
3223,1,LA,18,2012,0.251325557
3224,0,MA,18,2012,0.677457795
3225,1,MA,18,2012,0.322542205
3226,0,MD,18,2012,0.736696614
3227,1,MD,18,2012,0.263303386
3228,0,ME,18,2012,0.285714286
3229,1,ME,18,2012,0.714285714
3230,0,MI,18,2012,0.717205692
3231,1,MI,18,2012,0.282794308
3232,0,MN,18,2012,0.66285998
3233,1,MN,18,2012,0.33714002
3234,0,MO,18,2012,0.427458034
3235,1,MO,18,2012,0.572541966
3236,0,MS,18,2012,0.610644258
3237,1,MS,18,2012,0.389355742
3238,0,MT,18,2012,0.312727273
3239,1,MT,18,2012,0.687272727
3240,0,NC,18,2012,0.78125
3241,1,NC,18,2012,0.21875
3242,0,ND,18,2012,0.449848024
3243,1,ND,18,2012,0.550151976
3244,0,NE,18,2012,0.562618596
3245,1,NE,18,2012,0.437381404
3246,0,NH,18,2012,0.812720848
3247,1,NH,18,2012,0.187279152
3248,0,NJ,18,2012,0.710556845
3249,1,NJ,18,2012,0.289443155
3250,0,NM,18,2012,0.629251701
3251,1,NM,18,2012,0.370748299
3252,0,NV,18,2012,0.319241983
3253,1,NV,18,2012,0.680758017
3254,0,NY,18,2012,0.679072965
3255,1,NY,18,2012,0.320927035
3256,0,OH,18,2012,0.661542276
3257,1,OH,18,2012,0.338457724
3258,0,OK,18,2012,0.581920904
3259,1,OK,18,2012,0.418079096
3260,0,OR,18,2012,0.535971223
3261,1,OR,18,2012,0.464028777
3262,0,PA,18,2012,0.494738495
3263,1,PA,18,2012,0.505261505
3264,0,PR,18,2012,0.881017257
3265,1,PR,18,2012,0.118982743
3266,0,RI,18,2012,0.648241206
3267,1,RI,18,2012,0.351758794
3268,0,SC,18,2012,0.708200213
3269,1,SC,18,2012,0.291799787
3270,0,SD,18,2012,0.533333333
3271,1,SD,18,2012,0.466666667
3272,0,TN,18,2012,0.482931727
3273,1,TN,18,2012,0.517068273
3274,0,TX,18,2012,0.648657832
3275,1,TX,18,2012,0.351342168
3276,0,UT,18,2012,0.705440901
3277,1,UT,18,2012,0.294559099
3278,0,VA,18,2012,0.743177683
3279,1,VA,18,2012,0.256822317
3280,0,VT,18,2012,0.911680912
3281,1,VT,18,2012,0.088319088
3282,0,WA,18,2012,0.603735824
3283,1,WA,18,2012,0.396264176
3284,0,WI,18,2012,0.627586207
3285,1,WI,18,2012,0.372413793
3286,0,WV,18,2012,0.46716233
3287,1,WV,18,2012,0.53283767
3288,0,WY,18,2012,0.592
3289,1,WY,18,2012,0.408
3290,0,AK,19,2012,0
3291,0,AL,19,2012,1
3292,0,AZ,19,2012,1
3293,0,CA,19,2012,0.765217391
3294,1,CA,19,2012,0.234782609
3295,0,CO,19,2012,0.794117647
3296,1,CO,19,2012,0.205882353
3297,0,DC,19,2012,0
3298,1,DC,19,2012,1
3299,0,FL,19,2012,0.36196319
3300,1,FL,19,2012,0.63803681
3301,0,GA,19,2012,1
3302,0,IA,19,2012,0.583333333
3303,1,IA,19,2012,0.416666667
3304,0,IL,19,2012,0.986666667
3305,1,IL,19,2012,0.013333333
3306,0,IN,19,2012,0.688888889
3307,1,IN,19,2012,0.311111111
3308,0,KY,19,2012,1
3309,0,LA,19,2012,1
3310,0,MA,19,2012,0.638554217
3311,1,MA,19,2012,0.361445783
3312,0,MD,19,2012,1
3313,0,ME,19,2012,0
3314,1,MI,19,2012,1
3315,0,MN,19,2012,0.368421053
3316,1,MN,19,2012,0.631578947
3317,0,MO,19,2012,1
3318,1,MO,19,2012,0
3319,0,NC,19,2012,1
3320,0,NH,19,2012,1
3321,0,NY,19,2012,0.592
3322,1,NY,19,2012,0.408
3323,0,OH,19,2012,0.03125
3324,1,OH,19,2012,0.96875
3325,0,OR,19,2012,0
3326,1,OR,19,2012,1
3327,0,PA,19,2012,0.538461538
3328,1,PA,19,2012,0.461538462
3329,0,PR,19,2012,0.80952381
3330,1,PR,19,2012,0.19047619
3331,0,RI,19,2012,0
3332,0,SC,19,2012,1
3333,0,SD,19,2012,0
3334,0,TN,19,2012,1
3335,0,TX,19,2012,0.102564103
3336,1,TX,19,2012,0.897435897
3337,0,UT,19,2012,1
3338,0,VA,19,2012,0.389830508
3339,1,VA,19,2012,0.610169492
3340,0,WV,19,2012,0
3341,0,AK,1,2013,0.799202128
3342,1,AK,1,2013,0.200797872
3343,0,AL,1,2013,0.649454352
3344,1,AL,1,2013,0.350545648
3345,0,AR,1,2013,0.784877529
3346,1,AR,1,2013,0.215122471
3347,0,AZ,1,2013,0.786363383
3348,1,AZ,1,2013,0.213636617
3349,0,CA,1,2013,0.822396288
3350,1,CA,1,2013,0.177603712
3351,0,CO,1,2013,0.698650675
3352,1,CO,1,2013,0.301349325
3353,0,CT,1,2013,0.765454083
3354,1,CT,1,2013,0.234545917
3355,0,DC,1,2013,0.572890026
3356,1,DC,1,2013,0.427109974
3357,0,DE,1,2013,0.992217899
3358,1,DE,1,2013,0.007782101
3359,0,FL,1,2013,0.777219977
3360,1,FL,1,2013,0.222780023
3361,0,GA,1,2013,0.799725298
3362,1,GA,1,2013,0.200274702
3363,0,HI,1,2013,0.71559633
3364,1,HI,1,2013,0.28440367
3365,0,IA,1,2013,0.767620171
3366,1,IA,1,2013,0.232379829
3367,0,ID,1,2013,0.92370892
3368,1,ID,1,2013,0.07629108
3369,0,IL,1,2013,0.833240363
3370,1,IL,1,2013,0.166759637
3371,0,IN,1,2013,0.791013825
3372,1,IN,1,2013,0.208986175
3373,0,KS,1,2013,0.925211098
3374,1,KS,1,2013,0.074788902
3375,0,KY,1,2013,0.588661575
3376,1,KY,1,2013,0.411338425
3377,0,LA,1,2013,0.863128842
3378,1,LA,1,2013,0.136871158
3379,0,MA,1,2013,0.802724438
3380,1,MA,1,2013,0.197275562
3381,0,MD,1,2013,0.894825269
3382,1,MD,1,2013,0.105174731
3383,0,ME,1,2013,0.736714976
3384,1,ME,1,2013,0.263285024
3385,0,MI,1,2013,0.869412309
3386,1,MI,1,2013,0.130587691
3387,0,MN,1,2013,0.889793841
3388,1,MN,1,2013,0.110206159
3389,0,MO,1,2013,0.759618547
3390,1,MO,1,2013,0.240381453
3391,0,MP,1,2013,0
3392,1,MP,1,2013,0
3393,0,MS,1,2013,0.865267434
3394,1,MS,1,2013,0.134732566
3395,0,MT,1,2013,0.926940639
3396,1,MT,1,2013,0.073059361
3397,0,NC,1,2013,0.741610495
3398,1,NC,1,2013,0.258389505
3399,0,ND,1,2013,0.860824742
3400,1,ND,1,2013,0.139175258
3401,0,NE,1,2013,0.676196395
3402,1,NE,1,2013,0.323803605
3403,0,NH,1,2013,0.872750643
3404,1,NH,1,2013,0.127249357
3405,0,NJ,1,2013,0.822326454
3406,1,NJ,1,2013,0.177673546
3407,0,NM,1,2013,0.768532861
3408,1,NM,1,2013,0.231467139
3409,0,NV,1,2013,0.770789363
3410,1,NV,1,2013,0.229210637
3411,0,NY,1,2013,0.886272382
3412,1,NY,1,2013,0.113727618
3413,0,OH,1,2013,0.770067785
3414,1,OH,1,2013,0.229932215
3415,0,OK,1,2013,0.742189308
3416,1,OK,1,2013,0.257810692
3417,0,OR,1,2013,0.786889597
3418,1,OR,1,2013,0.213110403
3419,0,PA,1,2013,0.888515541
3420,1,PA,1,2013,0.111484459
3421,0,PR,1,2013,0.853021978
3422,1,PR,1,2013,0.146978022
3423,0,RI,1,2013,0.953578337
3424,1,RI,1,2013,0.046421663
3425,0,SC,1,2013,0.730397282
3426,1,SC,1,2013,0.269602718
3427,0,SD,1,2013,0.682730924
3428,1,SD,1,2013,0.317269076
3429,0,TN,1,2013,0.778586407
3430,1,TN,1,2013,0.221413593
3431,0,TX,1,2013,0.711255273
3432,1,TX,1,2013,0.288744727
3433,0,UT,1,2013,0.88006617
3434,1,UT,1,2013,0.11993383
3435,0,VA,1,2013,0.692081392
3436,1,VA,1,2013,0.307918608
3437,0,VT,1,2013,0.803468208
3438,1,VT,1,2013,0.196531792
3439,0,WA,1,2013,0.823729337
3440,1,WA,1,2013,0.176270663
3441,0,WI,1,2013,0.855661482
3442,1,WI,1,2013,0.144338518
3443,0,WV,1,2013,0.765524625
3444,1,WV,1,2013,0.234475375
3445,0,WY,1,2013,0.64893617
3446,1,WY,1,2013,0.35106383
3447,0,AK,2,2013,0.851421189
3448,1,AK,2,2013,0.148578811
3449,0,AL,2,2013,0.671550672
3450,1,AL,2,2013,0.328449328
3451,0,AR,2,2013,0.713369144
3452,1,AR,2,2013,0.286630856
3453,0,AS,2,2013,1
3454,1,AS,2,2013,0
3455,0,AZ,2,2013,0.838424512
3456,1,AZ,2,2013,0.161575488
3457,0,CA,2,2013,0.842046274
3458,1,CA,2,2013,0.157953726
3459,0,CO,2,2013,0.824144655
3460,1,CO,2,2013,0.175855345
3461,0,CT,2,2013,0.74861604
3462,1,CT,2,2013,0.25138396
3463,0,DC,2,2013,0.587962963
3464,1,DC,2,2013,0.412037037
3465,0,DE,2,2013,0.806133625
3466,1,DE,2,2013,0.193866375
3467,0,FL,2,2013,0.735894794
3468,1,FL,2,2013,0.264105206
3469,0,FM,2,2013,0.86746988
3470,1,FM,2,2013,0.13253012
3471,0,GA,2,2013,0.835353197
3472,1,GA,2,2013,0.164646803
3473,0,GU,2,2013,0.772151899
3474,1,GU,2,2013,0.227848101
3475,0,HI,2,2013,0.771253287
3476,1,HI,2,2013,0.228746713
3477,0,IA,2,2013,0.517898532
3478,1,IA,2,2013,0.482101468
3479,0,ID,2,2013,0.605817452
3480,1,ID,2,2013,0.394182548
3481,0,IL,2,2013,0.805499038
3482,1,IL,2,2013,0.194500962
3483,0,IN,2,2013,0.751263158
3484,1,IN,2,2013,0.248736842
3485,0,KS,2,2013,0.641193363
3486,1,KS,2,2013,0.358806637
3487,0,KY,2,2013,0.609195402
3488,1,KY,2,2013,0.390804598
3489,0,LA,2,2013,0.724246671
3490,1,LA,2,2013,0.275753329
3491,0,MA,2,2013,0.796932311
3492,1,MA,2,2013,0.203067689
3493,0,MD,2,2013,0.783520299
3494,1,MD,2,2013,0.216479701
3495,0,ME,2,2013,0.868665239
3496,1,ME,2,2013,0.131334761
3497,0,MH,2,2013,1
3498,0,MI,2,2013,0.760017081
3499,1,MI,2,2013,0.239982919
3500,0,MN,2,2013,0.726973213
3501,1,MN,2,2013,0.273026787
3502,0,MO,2,2013,0.715505145
3503,1,MO,2,2013,0.284494855
3504,0,MP,2,2013,0
3505,1,MP,2,2013,0
3506,0,MS,2,2013,0.717225825
3507,1,MS,2,2013,0.282774175
3508,0,MT,2,2013,0.795591182
3509,1,MT,2,2013,0.204408818
3510,0,NC,2,2013,0.812702054
3511,1,NC,2,2013,0.187297946
3512,0,ND,2,2013,0.505357143
3513,1,ND,2,2013,0.494642857
3514,0,NE,2,2013,0.585080148
3515,1,NE,2,2013,0.414919852
3516,0,NH,2,2013,0.933014354
3517,1,NH,2,2013,0.066985646
3518,0,NJ,2,2013,0.778950613
3519,1,NJ,2,2013,0.221049387
3520,0,NM,2,2013,0.868319729
3521,1,NM,2,2013,0.131680271
3522,0,NV,2,2013,0.911473088
3523,1,NV,2,2013,0.088526912
3524,0,NY,2,2013,0.71873775
3525,1,NY,2,2013,0.28126225
3526,0,OH,2,2013,0.630564737
3527,1,OH,2,2013,0.369435263
3528,0,OK,2,2013,0.724027362
3529,1,OK,2,2013,0.275972638
3530,0,OR,2,2013,0.785745808
3531,1,OR,2,2013,0.214254192
3532,0,PA,2,2013,0.771147195
3533,1,PA,2,2013,0.228852805
3534,0,PR,2,2013,0.773598756
3535,1,PR,2,2013,0.226401244
3536,0,RI,2,2013,0.922362869
3537,1,RI,2,2013,0.077637131
3538,0,SC,2,2013,0.829530201
3539,1,SC,2,2013,0.170469799
3540,0,SD,2,2013,0.555735057
3541,1,SD,2,2013,0.444264943
3542,0,TN,2,2013,0.744697773
3543,1,TN,2,2013,0.255302227
3544,0,TX,2,2013,0.75812377
3545,1,TX,2,2013,0.24187623
3546,0,UT,2,2013,0.73544651
3547,1,UT,2,2013,0.26455349
3548,0,VA,2,2013,0.835700796
3549,1,VA,2,2013,0.164299204
3550,0,VT,2,2013,0.59025788
3551,1,VT,2,2013,0.40974212
3552,0,WA,2,2013,0.736077006
3553,1,WA,2,2013,0.263922994
3554,0,WI,2,2013,0.621693908
3555,1,WI,2,2013,0.378306092
3556,0,WV,2,2013,0.676672384
3557,1,WV,2,2013,0.323327616
3558,0,WY,2,2013,0.569892473
3559,1,WY,2,2013,0.430107527
3560,0,AK,3,2013,0.744027304
3561,1,AK,3,2013,0.255972696
3562,0,AL,3,2013,0.662216095
3563,1,AL,3,2013,0.337783905
3564,0,AR,3,2013,0.79022786
3565,1,AR,3,2013,0.20977214
3566,0,AS,3,2013,0.927756654
3567,1,AS,3,2013,0.072243346
3568,0,AZ,3,2013,0.777475673
3569,1,AZ,3,2013,0.222524327
3570,0,CA,3,2013,0.821358451
3571,1,CA,3,2013,0.178641549
3572,0,CO,3,2013,0.804694534
3573,1,CO,3,2013,0.195305466
3574,0,CT,3,2013,0.774590164
3575,1,CT,3,2013,0.225409836
3576,0,DC,3,2013,0.508746356
3577,1,DC,3,2013,0.491253644
3578,0,DE,3,2013,0.636451302
3579,1,DE,3,2013,0.363548698
3580,0,FL,3,2013,0.838460777
3581,1,FL,3,2013,0.161539223
3582,0,FM,3,2013,0.791808874
3583,1,FM,3,2013,0.208191126
3584,0,GA,3,2013,0.760253031
3585,1,GA,3,2013,0.239746969
3586,0,GU,3,2013,0.883211679
3587,1,GU,3,2013,0.116788321
3588,0,HI,3,2013,0.830570066
3589,1,HI,3,2013,0.169429934
3590,0,IA,3,2013,0.788117967
3591,1,IA,3,2013,0.211882033
3592,0,ID,3,2013,0.770523034
3593,1,ID,3,2013,0.229476966
3594,0,IL,3,2013,0.810673631
3595,1,IL,3,2013,0.189326369
3596,0,IN,3,2013,0.681507031
3597,1,IN,3,2013,0.318492969
3598,0,KS,3,2013,0.747910209
3599,1,KS,3,2013,0.252089791
3600,0,KY,3,2013,0.750703311
3601,1,KY,3,2013,0.249296689
3602,0,LA,3,2013,0.581950063
3603,1,LA,3,2013,0.418049937
3604,0,MA,3,2013,0.71282014
3605,1,MA,3,2013,0.28717986
3606,0,MD,3,2013,0.762867169
3607,1,MD,3,2013,0.237132831
3608,0,ME,3,2013,0.688148381
3609,1,ME,3,2013,0.311851619
3610,0,MH,3,2013,0.772151899
3611,1,MH,3,2013,0.227848101
3612,0,MI,3,2013,0.74709685
3613,1,MI,3,2013,0.25290315
3614,0,MN,3,2013,0.692880643
3615,1,MN,3,2013,0.307119357
3616,0,MO,3,2013,0.779070353
3617,1,MO,3,2013,0.220929647
3618,0,MP,3,2013,0.661654135
3619,1,MP,3,2013,0.338345865
3620,0,MS,3,2013,0.731713344
3621,1,MS,3,2013,0.268286656
3622,0,MT,3,2013,0.635692575
3623,1,MT,3,2013,0.364307425
3624,0,NC,3,2013,0.751136284
3625,1,NC,3,2013,0.248863716
3626,0,ND,3,2013,0.609807209
3627,1,ND,3,2013,0.390192791
3628,0,NE,3,2013,0.6979482
3629,1,NE,3,2013,0.3020518
3630,0,NH,3,2013,0.673246387
3631,1,NH,3,2013,0.326753613
3632,0,NJ,3,2013,0.808918956
3633,1,NJ,3,2013,0.191081044
3634,0,NM,3,2013,0.768034895
3635,1,NM,3,2013,0.231965105
3636,0,NV,3,2013,0.768186047
3637,1,NV,3,2013,0.231813953
3638,0,NY,3,2013,0.791498154
3639,1,NY,3,2013,0.208501846
3640,0,OH,3,2013,0.636751883
3641,1,OH,3,2013,0.363248117
3642,0,OK,3,2013,0.696251511
3643,1,OK,3,2013,0.303748489
3644,0,OR,3,2013,0.815084307
3645,1,OR,3,2013,0.184915693
3646,0,PA,3,2013,0.694932177
3647,1,PA,3,2013,0.305067823
3648,0,PR,3,2013,0.33701048
3649,1,PR,3,2013,0.66298952
3650,0,PW,3,2013,0.818181818
3651,1,PW,3,2013,0.181818182
3652,0,RI,3,2013,0.744566676
3653,1,RI,3,2013,0.255433324
3654,0,SC,3,2013,0.731834949
3655,1,SC,3,2013,0.268165051
3656,0,SD,3,2013,0.537164751
3657,1,SD,3,2013,0.462835249
3658,0,TN,3,2013,0.703272617
3659,1,TN,3,2013,0.296727383
3660,0,TX,3,2013,0.734422999
3661,1,TX,3,2013,0.265577001
3662,0,UT,3,2013,0.78749712
3663,1,UT,3,2013,0.21250288
3664,0,VA,3,2013,0.759794253
3665,1,VA,3,2013,0.240205747
3666,0,VI,3,2013,0.492307692
3667,1,VI,3,2013,0.507692308
3668,0,VT,3,2013,0.671022291
3669,1,VT,3,2013,0.328977709
3670,0,WA,3,2013,0.80506796
3671,1,WA,3,2013,0.19493204
3672,0,WI,3,2013,0.654976599
3673,1,WI,3,2013,0.345023401
3674,0,WV,3,2013,0.746276889
3675,1,WV,3,2013,0.253723111
3676,0,WY,3,2013,0.67328
3677,1,WY,3,2013,0.32672
3678,0,AK,4,2013,1
3679,1,AL,4,2013,1
3680,0,AR,4,2013,0.098181818
3681,1,AR,4,2013,0.901818182
3682,0,AZ,4,2013,0.074380165
3683,1,AZ,4,2013,0.925619835
3684,0,CA,4,2013,0.621064682
3685,1,CA,4,2013,0.378935318
3686,0,CO,4,2013,0.984807864
3687,1,CO,4,2013,0.015192136
3688,0,CT,4,2013,0.482758621
3689,1,CT,4,2013,0.517241379
3690,0,DC,4,2013,0.461538462
3691,1,DC,4,2013,0.538461538
3692,1,DE,4,2013,1
3693,0,FL,4,2013,0.700690156
3694,1,FL,4,2013,0.299309844
3695,0,FM,4,2013,1
3696,0,GA,4,2013,0.631694469
3697,1,GA,4,2013,0.368305531
3698,0,GU,4,2013,0
3699,0,HI,4,2013,0.986111111
3700,1,HI,4,2013,0.013888889
3701,0,IA,4,2013,0.97309417
3702,1,IA,4,2013,0.02690583
3703,0,ID,4,2013,0.935037274
3704,1,ID,4,2013,0.064962726
3705,0,IL,4,2013,0.790556901
3706,1,IL,4,2013,0.209443099
3707,0,IN,4,2013,0.660194175
3708,1,IN,4,2013,0.339805825
3709,0,KS,4,2013,0.376068376
3710,1,KS,4,2013,0.623931624
3711,0,KY,4,2013,0.987793427
3712,1,KY,4,2013,0.012206573
3713,0,LA,4,2013,0.405063291
3714,1,LA,4,2013,0.594936709
3715,0,MA,4,2013,0.731804586
3716,1,MA,4,2013,0.268195414
3717,0,MD,4,2013,0.686900958
3718,1,MD,4,2013,0.313099042
3719,0,ME,4,2013,1
3720,1,ME,4,2013,0
3721,0,MI,4,2013,0.886925795
3722,1,MI,4,2013,0.113074205
3723,0,MN,4,2013,0.521003135
3724,1,MN,4,2013,0.478996865
3725,0,MO,4,2013,0.513245033
3726,1,MO,4,2013,0.486754967
3727,0,MS,4,2013,0.64
3728,1,MS,4,2013,0.36
3729,0,MT,4,2013,0.891428571
3730,1,MT,4,2013,0.108571429
3731,0,NC,4,2013,0.840354767
3732,1,NC,4,2013,0.159645233
3733,0,ND,4,2013,0.963369963
3734,1,ND,4,2013,0.036630037
3735,0,NE,4,2013,0.99223301
3736,1,NE,4,2013,0.00776699
3737,0,NJ,4,2013,0.306267806
3738,1,NJ,4,2013,0.693732194
3739,0,NM,4,2013,0.877358491
3740,1,NM,4,2013,0.122641509
3741,0,NV,4,2013,1
3742,0,NY,4,2013,0.77700751
3743,1,NY,4,2013,0.22299249
3744,0,OH,4,2013,0.81206089
3745,1,OH,4,2013,0.18793911
3746,0,OK,4,2013,0.557715674
3747,1,OK,4,2013,0.442284326
3748,0,OR,4,2013,0.972633979
3749,1,OR,4,2013,0.027366021
3750,0,PA,4,2013,0.523449319
3751,1,PA,4,2013,0.476550681
3752,0,PR,4,2013,0.318181818
3753,1,PR,4,2013,0.681818182
3754,0,PW,4,2013,0
3755,1,PW,4,2013,0
3756,0,RI,4,2013,0.147368421
3757,1,RI,4,2013,0.852631579
3758,0,SC,4,2013,1
3759,0,SD,4,2013,0.81294964
