"","CBSA","degType","year","Cbsatotal","stem_high_any","totalawards","share"
"15890",46060,"Master's and Higher",2013,2727,1,1072,0.393105977264393
"15891",46060,"Master's and Higher",2014,2592,0,1548,0.597222222222222
"15892",46060,"Master's and Higher",2014,2592,1,1044,0.402777777777778
"15893",46100,"Associate's and below",2010,575,1,111,0.19304347826087
"15894",46100,"Associate's and below",2010,575,0,464,0.80695652173913
"15895",46100,"Associate's and below",2011,633,0,528,0.834123222748815
"15896",46100,"Associate's and below",2011,633,1,105,0.165876777251185
"15897",46100,"Associate's and below",2012,698,0,596,0.853868194842407
"15898",46100,"Associate's and below",2012,698,1,102,0.146131805157593
"15899",46100,"Associate's and below",2013,683,1,146,0.213762811127379
"15900",46100,"Associate's and below",2013,683,0,537,0.786237188872621
"15901",46100,"Associate's and below",2014,688,0,548,0.796511627906977
"15902",46100,"Associate's and below",2014,688,1,140,0.203488372093023
"15903",46100,"Bachelor's",2010,367,0,259,0.705722070844687
"15904",46100,"Bachelor's",2010,367,1,108,0.294277929155313
"15905",46100,"Bachelor's",2011,375,1,97,0.258666666666667
"15906",46100,"Bachelor's",2011,375,0,278,0.741333333333333
"15907",46100,"Bachelor's",2012,379,1,109,0.287598944591029
"15908",46100,"Bachelor's",2012,379,0,270,0.712401055408971
"15909",46100,"Bachelor's",2013,371,1,142,0.382749326145553
"15910",46100,"Bachelor's",2013,371,0,229,0.617250673854447
"15911",46100,"Bachelor's",2014,383,0,249,0.650130548302872
"15912",46100,"Bachelor's",2014,383,1,134,0.349869451697128
"15913",46100,"Master's and Higher",2010,37,0,37,1
"15914",46100,"Master's and Higher",2011,41,0,41,1
"15915",46100,"Master's and Higher",2012,39,0,39,1
"15916",46100,"Master's and Higher",2013,54,0,54,1
"15917",46100,"Master's and Higher",2014,42,0,42,1
"15918",46140,"Associate's and below",2010,7602,1,2020,0.265719547487503
"15919",46140,"Associate's and below",2010,7602,0,5570,0.732701920547224
"15920",46140,"Associate's and below",2011,9034,0,6743,0.746402479521806
"15921",46140,"Associate's and below",2011,9034,1,2282,0.252601284038078
"15922",46140,"Associate's and below",2012,9342,0,6962,0.745236566045815
"15923",46140,"Associate's and below",2012,9342,1,2374,0.254121173196318
"15924",46140,"Associate's and below",2013,9142,1,2484,0.271712973091227
"15925",46140,"Associate's and below",2013,9142,0,6658,0.728287026908773
"15926",46140,"Associate's and below",2014,9282,0,6725,0.724520577461754
"15927",46140,"Associate's and below",2014,9282,1,2557,0.275479422538246
"15928",46140,"Bachelor's",2010,1571,1,577,0.367281985996181
"15929",46140,"Bachelor's",2010,1571,0,994,0.632718014003819
"15930",46140,"Bachelor's",2011,1632,0,945,0.579044117647059
"15931",46140,"Bachelor's",2011,1632,1,687,0.420955882352941
"15932",46140,"Bachelor's",2012,1665,0,964,0.578978978978979
"15933",46140,"Bachelor's",2012,1665,1,701,0.421021021021021
"15934",46140,"Bachelor's",2013,1830,1,778,0.425136612021858
"15935",46140,"Bachelor's",2013,1830,0,1052,0.574863387978142
"15936",46140,"Bachelor's",2014,1717,0,962,0.560279557367501
"15937",46140,"Bachelor's",2014,1717,1,755,0.439720442632499
"15938",46140,"Master's and Higher",2010,686,1,210,0.306122448979592
"15939",46140,"Master's and Higher",2010,686,0,476,0.693877551020408
"15940",46140,"Master's and Higher",2011,660,1,229,0.346969696969697
"15941",46140,"Master's and Higher",2011,660,0,431,0.653030303030303
"15942",46140,"Master's and Higher",2012,644,0,415,0.644409937888199
"15943",46140,"Master's and Higher",2012,644,1,229,0.355590062111801
"15944",46140,"Master's and Higher",2013,711,0,488,0.686357243319269
"15945",46140,"Master's and Higher",2013,711,1,223,0.313642756680731
"15946",46140,"Master's and Higher",2014,716,1,238,0.332402234636872
"15947",46140,"Master's and Higher",2014,716,0,478,0.667597765363129
"15948",46180,"Associate's and below",2010,910,1,353,0.387912087912088
"15949",46180,"Associate's and below",2010,910,0,557,0.612087912087912
"15950",46180,"Associate's and below",2011,1404,1,379,0.26994301994302
"15951",46180,"Associate's and below",2011,1404,0,1025,0.73005698005698
"15952",46180,"Associate's and below",2012,1602,1,334,0.208489388264669
"15953",46180,"Associate's and below",2012,1602,0,1268,0.791510611735331
"15954",46180,"Associate's and below",2013,1325,1,299,0.225660377358491
"15955",46180,"Associate's and below",2013,1325,0,1026,0.774339622641509
"15956",46180,"Associate's and below",2014,1335,0,1002,0.750561797752809
"15957",46180,"Associate's and below",2014,1335,1,333,0.249438202247191
"15958",46220,"Associate's and below",2010,516,1,199,0.385658914728682
"15959",46220,"Associate's and below",2010,516,0,317,0.614341085271318
"15960",46220,"Associate's and below",2011,592,0,379,0.640202702702703
"15961",46220,"Associate's and below",2011,592,1,213,0.359797297297297
"15962",46220,"Associate's and below",2012,577,0,357,0.618717504332756
"15963",46220,"Associate's and below",2012,577,1,220,0.381282495667244
"15964",46220,"Associate's and below",2013,510,0,301,0.590196078431373
"15965",46220,"Associate's and below",2013,510,1,209,0.409803921568627
"15966",46220,"Associate's and below",2014,587,0,366,0.62350936967632
"15967",46220,"Associate's and below",2014,587,1,221,0.37649063032368
"15968",46220,"Bachelor's",2010,4672,0,3310,0.70847602739726
"15969",46220,"Bachelor's",2010,4672,1,1362,0.29152397260274
"15970",46220,"Bachelor's",2011,4910,0,3502,0.713238289205703
"15971",46220,"Bachelor's",2011,4910,1,1408,0.286761710794297
"15972",46220,"Bachelor's",2012,5035,0,3616,0.718172790466733
"15973",46220,"Bachelor's",2012,5035,1,1419,0.281827209533267
"15974",46220,"Bachelor's",2013,5601,0,4074,0.727370112479914
"15975",46220,"Bachelor's",2013,5601,1,1527,0.272629887520086
"15976",46220,"Bachelor's",2014,6071,0,4405,0.725580629220886
"15977",46220,"Bachelor's",2014,6071,1,1666,0.274419370779114
"15978",46220,"Master's and Higher",2010,1719,1,291,0.169284467713787
"15979",46220,"Master's and Higher",2010,1719,0,1428,0.830715532286213
"15980",46220,"Master's and Higher",2011,1958,1,319,0.162921348314607
"15981",46220,"Master's and Higher",2011,1958,0,1639,0.837078651685393
"15982",46220,"Master's and Higher",2012,2051,0,1731,0.843978547050219
"15983",46220,"Master's and Higher",2012,2051,1,320,0.156021452949781
"15984",46220,"Master's and Higher",2013,2190,0,1837,0.838812785388128
"15985",46220,"Master's and Higher",2013,2190,1,353,0.161187214611872
"15986",46220,"Master's and Higher",2014,2174,0,1807,0.831186752529899
"15987",46220,"Master's and Higher",2014,2174,1,367,0.168813247470101
"15988",46260,"Bachelor's",2010,446,0,221,0.495515695067265
"15989",46260,"Bachelor's",2010,446,1,225,0.504484304932735
"15990",46260,"Bachelor's",2011,413,0,177,0.428571428571429
"15991",46260,"Bachelor's",2011,413,1,236,0.571428571428571
"15992",46260,"Master's and Higher",2010,115,1,107,0.930434782608696
"15993",46260,"Master's and Higher",2010,115,0,8,0.0695652173913043
"15994",46260,"Master's and Higher",2011,165,0,10,0.0606060606060606
"15995",46260,"Master's and Higher",2011,165,1,155,0.939393939393939
"15996",46300,"Associate's and below",2010,872,1,273,0.313073394495413
"15997",46300,"Associate's and below",2010,872,0,599,0.686926605504587
"15998",46300,"Associate's and below",2011,1043,0,718,0.688398849472675
"15999",46300,"Associate's and below",2011,1043,1,325,0.311601150527325
"16000",46300,"Associate's and below",2012,1201,0,814,0.677768526228143
"16001",46300,"Associate's and below",2012,1201,1,387,0.322231473771857
"16002",46300,"Associate's and below",2013,1344,1,416,0.30952380952381
"16003",46300,"Associate's and below",2013,1344,0,928,0.69047619047619
"16004",46300,"Associate's and below",2014,1242,0,865,0.696457326892109
"16005",46300,"Associate's and below",2014,1242,1,377,0.303542673107891
"16006",46340,"Associate's and below",2010,1714,1,826,0.481913652275379
"16007",46340,"Associate's and below",2010,1714,0,888,0.518086347724621
"16008",46340,"Associate's and below",2011,1807,0,1059,0.586054233536248
"16009",46340,"Associate's and below",2011,1807,1,748,0.413945766463752
"16010",46340,"Associate's and below",2012,2210,0,1295,0.585972850678733
"16011",46340,"Associate's and below",2012,2210,1,915,0.414027149321267
"16012",46340,"Associate's and below",2013,2165,1,917,0.423556581986143
"16013",46340,"Associate's and below",2013,2165,0,1248,0.576443418013857
"16014",46340,"Associate's and below",2014,2079,0,1298,0.624338624338624
"16015",46340,"Associate's and below",2014,2079,1,781,0.375661375661376
"16016",46340,"Bachelor's",2010,1341,0,803,0.598806860551827
"16017",46340,"Bachelor's",2010,1341,1,538,0.401193139448173
"16018",46340,"Bachelor's",2011,1271,1,517,0.406766325727773
"16019",46340,"Bachelor's",2011,1271,0,754,0.593233674272227
"16020",46340,"Bachelor's",2012,1228,0,705,0.574104234527687
"16021",46340,"Bachelor's",2012,1228,1,523,0.425895765472313
"16022",46340,"Bachelor's",2013,1338,1,603,0.45067264573991
"16023",46340,"Bachelor's",2013,1338,0,735,0.54932735426009
"16024",46340,"Bachelor's",2014,1254,1,578,0.460925039872408
"16025",46340,"Bachelor's",2014,1254,0,676,0.539074960127592
"16026",46340,"Master's and Higher",2010,255,1,72,0.282352941176471
"16027",46340,"Master's and Higher",2010,255,0,183,0.717647058823529
"16028",46340,"Master's and Higher",2011,362,1,77,0.212707182320442
"16029",46340,"Master's and Higher",2011,362,0,285,0.787292817679558
"16030",46340,"Master's and Higher",2012,523,0,348,0.665391969407266
"16031",46340,"Master's and Higher",2012,523,1,175,0.334608030592734
"16032",46340,"Master's and Higher",2013,486,0,354,0.728395061728395
"16033",46340,"Master's and Higher",2013,486,1,132,0.271604938271605
"16034",46340,"Master's and Higher",2014,538,0,396,0.736059479553903
"16035",46340,"Master's and Higher",2014,538,1,142,0.263940520446097
"16036",46380,"Associate's and below",2010,362,1,44,0.121546961325967
"16037",46380,"Associate's and below",2010,362,0,318,0.878453038674033
"16038",46380,"Associate's and below",2011,393,1,46,0.11704834605598
"16039",46380,"Associate's and below",2011,393,0,347,0.88295165394402
"16040",46380,"Associate's and below",2012,296,1,48,0.162162162162162
"16041",46380,"Associate's and below",2012,296,0,248,0.837837837837838
"16042",46380,"Associate's and below",2013,344,1,46,0.133720930232558
"16043",46380,"Associate's and below",2013,344,0,298,0.866279069767442
"16044",46380,"Associate's and below",2014,414,0,361,0.871980676328502
"16045",46380,"Associate's and below",2014,414,1,53,0.128019323671498
"16046",46420,"Associate's and below",2010,47,0,47,1
"16047",46420,"Associate's and below",2011,49,0,49,1
"16048",46500,"Associate's and below",2010,40,0,40,1
"16049",46500,"Associate's and below",2011,76,0,76,1
"16050",46500,"Associate's and below",2012,61,0,61,1
"16051",46500,"Associate's and below",2013,10,0,10,1
"16052",46500,"Associate's and below",2014,7,0,7,1
"16053",46500,"Bachelor's",2010,230,1,36,0.156521739130435
"16054",46500,"Bachelor's",2010,230,0,194,0.843478260869565
"16055",46500,"Bachelor's",2011,201,0,171,0.850746268656716
"16056",46500,"Bachelor's",2011,201,1,30,0.149253731343284
"16057",46500,"Bachelor's",2012,156,0,132,0.846153846153846
"16058",46500,"Bachelor's",2012,156,1,24,0.153846153846154
"16059",46500,"Bachelor's",2013,147,1,27,0.183673469387755
"16060",46500,"Bachelor's",2013,147,0,120,0.816326530612245
"16061",46500,"Bachelor's",2014,164,1,25,0.152439024390244
"16062",46500,"Bachelor's",2014,164,0,139,0.847560975609756
"16063",46500,"Master's and Higher",2010,48,1,10,0.208333333333333
"16064",46500,"Master's and Higher",2010,48,0,38,0.791666666666667
"16065",46500,"Master's and Higher",2011,35,0,31,0.885714285714286
"16066",46500,"Master's and Higher",2011,35,1,4,0.114285714285714
"16067",46500,"Master's and Higher",2012,58,0,45,0.775862068965517
"16068",46500,"Master's and Higher",2012,58,1,13,0.224137931034483
"16069",46500,"Master's and Higher",2013,22,1,5,0.227272727272727
"16070",46500,"Master's and Higher",2013,22,0,17,0.772727272727273
"16071",46500,"Master's and Higher",2014,19,1,8,0.421052631578947
"16072",46500,"Master's and Higher",2014,19,0,11,0.578947368421053
"16073",46520,"Associate's and below",2012,4207,0,3478,0.826717375802234
"16074",46520,"Associate's and below",2012,4207,1,729,0.173282624197766
"16075",46520,"Associate's and below",2013,4422,0,3702,0.837177747625509
"16076",46520,"Associate's and below",2013,4422,1,720,0.162822252374491
"16077",46520,"Associate's and below",2014,5201,0,4592,0.882907133243607
"16078",46520,"Associate's and below",2014,5201,1,609,0.117092866756393
"16079",46520,"Bachelor's",2012,5564,0,3923,0.705068296189791
"16080",46520,"Bachelor's",2012,5564,1,1641,0.294931703810209
"16081",46520,"Bachelor's",2013,5861,1,1791,0.305579252687255
"16082",46520,"Bachelor's",2013,5861,0,4070,0.694420747312745
"16083",46520,"Bachelor's",2014,6405,1,2029,0.316783762685402
"16084",46520,"Bachelor's",2014,6405,0,4376,0.683216237314598
"16085",46520,"Master's and Higher",2012,2496,0,1866,0.747596153846154
"16086",46520,"Master's and Higher",2012,2496,1,630,0.252403846153846
"16087",46520,"Master's and Higher",2013,2396,0,1742,0.727045075125209
"16088",46520,"Master's and Higher",2013,2396,1,654,0.272954924874791
"16089",46520,"Master's and Higher",2014,2490,1,657,0.263855421686747
"16090",46520,"Master's and Higher",2014,2490,0,1833,0.736144578313253
"16091",46540,"Associate's and below",2010,1886,0,1451,0.769353128313892
"16092",46540,"Associate's and below",2010,1886,1,435,0.230646871686108
"16093",46540,"Associate's and below",2011,1989,1,452,0.227249874308698
"16094",46540,"Associate's and below",2011,1989,0,1537,0.772750125691302
"16095",46540,"Associate's and below",2012,2096,0,1530,0.729961832061069
"16096",46540,"Associate's and below",2012,2096,1,566,0.270038167938931
"16097",46540,"Associate's and below",2013,2056,0,1589,0.772859922178988
"16098",46540,"Associate's and below",2013,2056,1,467,0.227140077821012
"16099",46540,"Associate's and below",2014,2222,0,1774,0.798379837983798
"16100",46540,"Associate's and below",2014,2222,1,448,0.201620162016202
"16101",46540,"Bachelor's",2010,1536,0,1043,0.679036458333333
"16102",46540,"Bachelor's",2010,1536,1,493,0.320963541666667
"16103",46540,"Bachelor's",2011,1562,0,998,0.638924455825864
"16104",46540,"Bachelor's",2011,1562,1,564,0.361075544174136
"16105",46540,"Bachelor's",2012,1596,0,962,0.602756892230576
"16106",46540,"Bachelor's",2012,1596,1,634,0.397243107769424
"16107",46540,"Bachelor's",2013,1593,1,565,0.354676710608914
"16108",46540,"Bachelor's",2013,1593,0,1028,0.645323289391086
"16109",46540,"Bachelor's",2014,1737,0,1061,0.610823258491652
"16110",46540,"Bachelor's",2014,1737,1,676,0.389176741508348
"16111",46540,"Master's and Higher",2010,396,1,175,0.441919191919192
"16112",46540,"Master's and Higher",2010,396,0,221,0.558080808080808
"16113",46540,"Master's and Higher",2011,499,0,288,0.577154308617234
"16114",46540,"Master's and Higher",2011,499,1,211,0.422845691382766
"16115",46540,"Master's and Higher",2012,641,0,330,0.514820592823713
"16116",46540,"Master's and Higher",2012,641,1,311,0.485179407176287
"16117",46540,"Master's and Higher",2013,722,0,361,0.5
"16118",46540,"Master's and Higher",2013,722,1,361,0.5
"16119",46540,"Master's and Higher",2014,644,0,312,0.484472049689441
"16120",46540,"Master's and Higher",2014,644,1,332,0.515527950310559
"16121",46580,"Associate's and below",2010,61,0,23,0.377049180327869
"16122",46580,"Associate's and below",2010,61,1,38,0.622950819672131
"16123",46580,"Associate's and below",2011,111,0,56,0.504504504504504
"16124",46580,"Associate's and below",2011,111,1,55,0.495495495495495
"16125",46580,"Bachelor's",2010,63,0,63,1
"16126",46580,"Bachelor's",2011,68,0,68,1
"16127",46620,"Associate's and below",2010,680,0,468,0.688235294117647
"16128",46620,"Associate's and below",2010,680,1,212,0.311764705882353
"16129",46620,"Associate's and below",2011,727,0,492,0.676753782668501
"16130",46620,"Associate's and below",2011,727,1,235,0.323246217331499
"16131",46620,"Associate's and below",2012,773,0,550,0.711513583441138
"16132",46620,"Associate's and below",2012,773,1,223,0.288486416558862
"16133",46620,"Associate's and below",2013,847,1,215,0.25383707201889
"16134",46620,"Associate's and below",2013,847,0,632,0.74616292798111
"16135",46620,"Associate's and below",2014,800,1,198,0.2475
"16136",46620,"Associate's and below",2014,800,0,602,0.7525
"16137",46660,"Associate's and below",2010,2245,0,1729,0.770155902004454
"16138",46660,"Associate's and below",2010,2245,1,516,0.229844097995546
"16139",46660,"Associate's and below",2011,2530,0,2078,0.821343873517787
"16140",46660,"Associate's and below",2011,2530,1,452,0.178656126482213
"16141",46660,"Associate's and below",2012,1629,1,405,0.248618784530387
